RestaurantID,Name,Phone,Address,City,State
2712,Bravo Brasserie,4014905112.00,"123 Empire St, Providence, RI 02903",Providence,RI
2713,Gourmetheaven,(401) 400-3607,"205 Meeting St, East Providence, RI",East Providence,RI
2714,Ramon's,662-624-9230,"535 Oakhurst Ave, Clarksdale, MS 38614-3223",Clarksdale,MS
2715,Donut Palace,870-946-4600,"604 S. Whitehead Dr., DeWitt, AR 72042",DeWitt,AR
2716,Tropical Smoothie Cafe,(501) 764-4800,"705 Club Ln, Ste 109, Conway, AR 72034",Conway,AR
2717,Johnny B's Grill,(870) 862-9927,"211 S West Ave, El Dorado, AR 71730-5933",El Dorado,AR
2718,El Molcajete,(479) 754-2904,"101 South Rogers Street, Clarksville, AR",Clarksville,AR
2719,Red Rooster Bistro,(479) 632-1362,"221 Highway 71 N, Alma, AR 72921-3204",Alma,AR
2720,Yates Cider Mill,(248) 651-8300,"1990 E Avon Road, Rochester Hills, MI 48307-2409",Rochester Hills,MI
2721,Pizza Pro,479-754-7004,"26 S Sherwood Plz, Clarksville, AR 72830",Clarksville,AR
2722,Timmy's Restaurant,401-732-4086,"644 W Shore Rd, Warwick, RI 02889-1353",Warwick,RI
2723,Tim's Pizza East,479-521-5056,"1813 East Mission, Fayetteville, AR 72703",Fayetteville,AR
2724,Rhode House Creamery,401 654 4921,"188 Atwells Ave, Providence, RI 02903",Providence,RI
2725,Wendy's,(501) 224-1319,"11319 N Rodney Parham Rd, Little Rock, AR 72212",Little Rock,AR
2726,Casa Manana,(501) 868-8822,"18321 Cantrell Rd, Little Rock, AR 72223",Little Rock,AR
2727,Guido's Premium Pizza,(586) 786-6600,"56744 Van Dyke Ave, Shelby Township, MI 48316",Shelby Township,MI
2728,Coffee Plus,401-849-9387,"1176 Howell St, Newport, RI 02841-1703",Newport,RI
2729,Almost Home Market,802-453-5775,"28 North St., Bristol, RI 05443",Bristol,RI
2730,Sonic Drive-In,479-361-5755,"1062 W Henri De Tonti Blvd, Springdale, AR 72762",Springdale,AR
2731,Cody's Restaurant,,"6478 Arkansas Highway 14, Fifty Six, Mountain View, AR",Mountain View,AR
2732,La Huerta,(479) 443-8007,"1860 N Crossover Rd, Fayetteville, AR 72701",Fayetteville,AR
2733,Planet Smoothie,(501) 227-6399,"102 Markham Park Dr, Ste A, Little Rock, AR 72211",Little Rock,AR
2734,Pizzaworks,(401) 722-4110,"590 Newport Ave, Pawtucket, RI 02861-3237",Pawtucket,RI
2735,Smokin in Style BBQ,(501) 767-9797,"2278 Albert Pike Rd, Ste F, Hot Springs, AR 71913",Hot Springs,AR
2736,Bourbon Street Steakhouse-Grill,(870) 735-3670,"1550 N. Ingram Blvd, West Memphis, AR",West Memphis,AR
2737,Mandarin Bistro,4797568369.00,"708 S. Thompson, Springdale, AR 72764",Springdale,AR
2738,McDonald's,(662) 357-0582,"1375 Highway 61 N, Tunica, MS 38676",Tunica,MS
2739,Rockin' Pig Saloon,479.363.6248,"2039 E. Van Buren (Hwy 62), Eureka Springs, AR 72632",Eureka Springs,AR
2740,El Parian,479-229-2211,"415 Union St, Dardanelle, AR 72834",Dardanelle,AR
2741,"China Garden of Tunica
- CLOSED",(662) 357-0008,"1549 Highway 61 N, Tunica, MS 38676",Tunica,MS
2742,HoneyBaked Ham & Cafe,479-271-7838,"1400 SE Walton Blvd Ste#44, Bentonville, AR 72712",Bentonville,AR
2743,Town Pump,(501) 663-9802,"1321 Rebsamen Park Rd, Little Rock, AR 72202",Little Rock,AR
2744,Subway,401-356-4131,"2000 Diamond Hill Rd, Woonsocket, RI 02895",Woonsocket,RI
2745,Little Caesars,870-932-2227,"2227 S Caraway Rd, Jonesboro, AR 72401",Jonesboro,AR
2746,Chick-fil-A,(479) 444-6570,"1369 W Martin Luther King Blvd, Fayetteville, AR 72701",Fayetteville,AR
2747,Antrims Pancake House,479-770-0242,"106 North Bloomington, Suite S, Lowell, AR 72745",Lowell,AR
2748,Johnny Rockets,(401) 475-8446,"1600 Old Louisquisset Pike, Lincoln, RI 02865",Lincoln,RI
2749,The Mix Deli and Coffee Shop,401-946-1964,"15 Gansett Ave., Cranston, RI 02920",Cranston,RI
2750,Route 12 Roadside Diner,,"10 Putnam Road, Central Village, CT",Central Village,CT
2751,Best Taste,(401) 725-3333,"1001 Mineral Spring Ave, North Providence, RI 02904",North Providence,RI
2752,Pizza Hut,(662) 332-2300,"1821 Highway 1 S, Greenville, MS 38701",Greenville,MS
2753,CJ's House of Soul,870-786-9120,"521 South First Street, Stephens, AR 71764",Stephens,AR
2754,Dolce Gelateria,Website,"270 Wickenden Street, Providence, RI",Providence,RI
2755,Rookie's sports Bar & Grill,,"1606 W Kings Highway, Paragould, AR",Paragould,AR
2756,Main Street Cafe,501-268-3887,"1511 W Pleasure Ave, Searcy, AR 72143",Searcy,AR
2757,McDonald's,(501) 327-2117,"220 E Oak St, Conway, AR 72032",Conway,AR
2758,Fu Lin Restaurant,(501) 329-1415,"195 Farris Rd, Conway, AR 72034-6259",Conway,AR
2759,Waffle House,479-968-3444,"2404 N. Arkansas Ave, Russellville, AR 72808-2220",Russellville,AR
2760,Zaxby's,501-851-9777,"104 Carnahan Dr, Maumelle, AR 72113-6726",Maumelle,AR
2761,Zoe's,501-321-2921,"2230 Malvern Ave Ste. H, Hot Springs, AR 71901",Hot Springs,AR
2762,McDonald's,(479) 736-2500,"467 Gentry Blvd, Gentry, AR 72734",Gentry,AR
2763,The Hawaiian Monkey Shaved Ice,417-545-1918,"15561 State Hwy 160, Forsyth, MO 65653",Forsyth,MO
2764,Palmieri Pizzeria & Ice Cream,(401) 467-5770,"97 Alexander St, Cranston, RI 02910-1201",Cranston,RI
2765,Mazzio's Pizza,870-935-8787,"1508 Browns Ln Access Rd, Jonesboro, AR 72401-5989",Jonesboro,AR
2766,Dunkin' Donuts,(401) 721-0755,"465 Lonsdale Ave, Pawtucket, RI 02860",Pawtucket,RI
2767,Jive in Java,(501) 407-8188,"8101 Stagecoach Rd, Little Rock, AR 72210",Little Rock,AR
2768,Riccotti Sandwich Shops,(401) 724-8859,"1360 Mineral Spring Ave, North Providence, RI 02904-4629",North Providence,RI
2769,Honey Dew Donuts,401-781-7986,"1282 Elmwood Ave, Cranston, RI 02910-2201",Cranston,RI
2770,Mc Bride's Cafe & Bakery,(501) 227-7701,"9501 Lile Dr Ste 105, Little Rock, AR 72205",Little Rock,AR
2771,Joe Marzilli's Old Canteen,401-751-5544,"120 Atwells Ave, Providence, RI 02903-1630",Providence,RI
2772,Pizza Hut,870-352-5709,"1114 W 4th St, Fordyce, AR 71742",Fordyce,AR
2773,Taco Bell,(501) 843-0186,"1403 W Locust St, Cabot, AR 72023",Cabot,AR
2774,La Frantera Mexican Grill,(501) 562-1233,"4918 Baseline Rd, Little Rock, AR 72209",Little Rock,AR
2775,Taco Bell,(501) 224-7255,"600 S Bowman Rd, Little Rock, AR 72211",Little Rock,AR
2776,Subway,479-876-5085,"1733 Forest Hills Blvd, Bella Vista, AR 72715",Bella Vista,AR
2777,Crickets Restaurant,401-232-0300,"280 Washington Hwy, Smithfield, RI 02917-1924",Smithfield,RI
2778,Kimono,Website,"300 S. Main, Jonesboro, AR",Jonesboro,AR
2779,Venetian Dining Room,(501) 609-2575,"239 Central Ave, Hot Springs, AR 71901",Hot Springs,AR
2780,Frostop Old Fashioned Burgers & Shakes,(501) 758-4535,"4131 J.F.K. Boulevard, North Little Rock, AR 72116",North Little Rock,AR
2781,Marias Mexican Restaurant,14794522328.00,"8640 Rogers ave, Fort Smith, AR",Fort Smith,AR
2782,Lindsey's Rainbow Resort & Pot O' Gold Restaurant,501-362-3139,"350 Rainbow Loop, Heber Springs, AR 72543-9456",Heber Springs,AR
2783,Froyo World,,"219 Thayer St, Providence, RI",Providence,RI
2784,The Rowdy Beaver Den,479-363-6444,"47 Spring St, Eureka Springs, AR 72632-3147",Eureka Springs,AR
2785,Fish Creek,(870) 773-0595,"1514 Arkansas Blvd, Texarkana, AR 71854",Texarkana,AR
2786,J P Spoonem's,(401) 941-3550,"1678 Broad St, Cranston, RI 02905",Cranston,RI
2787,McDonald's,870-234-7782,"1127 E Main St, Magnolia, AR 71753",Magnolia,AR
2788,Haven Bros Diner,(401) 861-7777,"72 Spruce St, Providence, RI 02903",Providence,RI
2789,Casa Mexicana Restaurant,(501) 812-2074,"13120 Crystal Hill Rd, Maumelle, AR 72113",Maumelle,AR
2790,Chuck's Diner,501-362-2100,"35 Swinging Bridge Dr, Heber Springs, AR 72543",Heber Springs,AR
2791,Lil Steak House,,"2221 S Olive St, Suite J, Pine Bluff, AR",Pine Bluff,AR
2792,Mcdonald's,501-833-8822,"12943 Highway 107, Sherwood, AR 72120-4299",Sherwood,AR
2793,Pizza Hut,(401) 729-1133,"216 Broadway, Pawtucket, RI 02860",Pawtucket,RI
2794,TheCakePlace,(479) 968-8945,"411 W. Parkway Dr., Russellville, AR 72801",Russellville,AR
2795,High Fives,906-387-2614,"124 E Munising Ave, Munising, MI 49862-1114",Munising,MI
2796,Village Cafe,,"347 S Hancock, Pentwater, MI",Pentwater,MI
2797,Espresso Bar,(248) 816-5100,"2850 W BIG BEAVER RD, Troy, MI 48084",Troy,MI
2798,Dairy Queen,(419) 720-8742,"3131 W Alexis Rd, Toledo, OH 43613",Toledo,OH
2799,Village Coffeehouse,7343406787.00,"50166 Cherry Hill Rd., Canton, MI 48187",Canton,MI
2800,Red Robin Gourmet Burgers,Website,"37701 6 mile road, Livonia, MI",Livonia,MI
2801,Capital Prime Steak and Seafood,517-377-7463,"2324 Showtime Drive, Lansing, MI 48912",Lansing,MI
2802,Cedarland Bakery,313-582-5505,"13027 W Warren Ave, Dearborn, MI 48126",Dearborn,MI
2803,Corner Scoop,(231)775-7953,"1190 Plett rd, Cadillac, MI 49601",Cadillac,MI
2804,Starbucks,,"3105 US 41 West, Marquette, MI",Marquette,MI
2805,Sushi Blue Lansing Mi,(517) 394-2583,"920 American Rd, Lansing, MI 48911",Lansing,MI
2806,Down River Coney Island,(734) 284-7777,"13760 Eureka Rd, Southgate, MI 48195",Southgate,MI
2807,Subway,(734) 665-7277,"3650 S State St, Ann Arbor, MI 48108",Ann Arbor,MI
2808,McDonald's,734-761-9087,"2310 W Stadium Blvd, Ann Arbor, MI 48103",Ann Arbor,MI
2809,Siniikaung Steak & Chop House,Website,"6800 Soaring Eagle Boulevard, Mount Pleasant, MI",Mount Pleasant,MI
2810,Jet's Pizza,(313) 274-2600,"23541 Ford Rd, Ste B, Dearborn, MI 48128",Dearborn,MI
2811,J B Bamboozle's,(313) 581-0295,"14323 Michigan Ave, Dearborn, MI 48126-3416",Dearborn,MI
2812,Dunkin' Donuts,734-692-4445,"20050 West Rd, Woodhaven, MI 48183",Woodhaven,MI
2813,Treve's Pizza,989-635-2320,"2575 S Van Dyke Rd, Marlette, MI 48453",Marlette,MI
2814,Taza Fresh Grill,(734) 281-3101,"16185 Dix-Toledo Road, Southgate, MI 48195",Southgate,MI
2815,The Burger Joint,12486859263.00,"312 N Main st, Milford, MI 48381",Milford,MI
2816,El Mexicano Authentic Mexican Restaurant,(989) 791-1111,"4002 Bay Rd, Saginaw, MI 48603",Saginaw,MI
2817,Applebee's,517-278-1432,"787 E Chicago St, Coldwater, MI 49036",Coldwater,MI
2818,KFC,(517) 393-2200,"3220 S. Martin Luther King Blvd., Lansing, MI 48910",Lansing,MI
2819,Shields Pizza,(248) 624-3600,"40240 W 14 Mile Rd, Commerce Township, MI 48390",Commerce Township,MI
2820,Steverinos Restaurant & Pizzaria,810-384-6900,"2989 Kinney Rd, Memphis, MI 48041-2705",Memphis,MI
2821,Benito's Pizza,(586) 598-0800,"23023 21 Mile Rd, Macomb, MI 48042",Macomb,MI
2822,Gratzi,888-456-3463,"326 S Main St, Ann Arbor, MI 48104-2108",Ann Arbor,MI
2823,Signature Cafe Restaurant,313 584 5800,"14600 W. Warren Ave., Dearborn, MI 48126",Dearborn,MI
2824,Hungry Howie's Pizza,(734) 229-0616,"1 Detroit Metro Airport, Romulus, MI 48242",Romulus,MI
2825,Subway,248-354-6900,"22514 Telegraph Rd, Southfield, MI 48033",Southfield,MI
2826,Dairy Queen,248-814-0747,"1083 S Lapeer Rd, Lake Orion, MI 48360",Lake Orion,MI
2827,Wendy's,(248) 620-0313,"5546 Sashabaw Rd, Clarkston, MI 48346",Clarkston,MI
2828,Bread Basket Deli,586-754-0055,"2201 E 8 Mile Rd, Warren, MI 48091",Warren,MI
2829,Monahan's Seafood Market,Website,"407 N. Fifth Ave., Ann Arbor, MI",Ann Arbor,MI
2830,Burger King,517-393-5378,"5522 S Cedar St, Lansing, MI 48911",Lansing,MI
2831,Shay Station Coffee & Wine Bar,Website,"No longer in business. It has been replaced by Clam Lake Brewery., Cadillac, MI",Cadillac,MI
2832,Tai Pan Bakery,248-583-3088,"31666 John R Rd, Madison Heights, MI 48071-1912",Madison Heights,MI
2833,Seoul Korner Cafe,734-761-1977,"414 E William St, Ann Arbor, MI 48104-2319",Ann Arbor,MI
2834,Scoop's Soft Serve LLC,(734) 847-2073,"8750 Lewis Ave, Temperance, MI 48182",Temperance,MI
2835,Cardinal Country Pizza,989-871-4554,"8220 Ellis Rd, Millington, MI 48746-9402",Millington,MI
2836,The Brewery,(586) 286-3020,"39950 Hayes, Clinton Township, MI 48038",Clinton Township,MI
2837,Hazim Kabob House,(586) 977-9777,"36923 Ryan Rd, Sterling Heights, MI 48310",Sterling Heights,MI
2838,Inn Between Saloon,(989) 428-3522,"4711 Kinde Rd, Port Hope, MI 48468-9737",Port Hope,MI
2839,Domino's Pizza,(248) 360-2722,"2527 Union Lake Rd, ""# A"", Commerce Township, MI 48382",Commerce Township,MI
2840,Mean Rooster Diner,989-893-5413,"1411 S.Wenona, Bay City, MI 48706",Bay City,MI
2841,Kerby's Koney Island,248-358-0328,"25050 Northwestern Hwy, Southfield, MI 48075-1007",Southfield,MI
2842,White Castle,(734) 422-2730,"30105 Plymouth Rd, Livonia, MI 48150",Livonia,MI
2843,Baskin-Robbins,(248) 669-4277,"39480 W 14 Mile Rd, Commerce Township, MI 48390",Commerce Township,MI
2844,Izzy's Hoagie Shop,734-994-1235,"1924 W Stadium Blvd, Ann Arbor, MI 48103-4504",Ann Arbor,MI
2845,Trattoria Da Luigi,248-542-4444,"415 S. Washington Avenue, Royal Oak, MI 48067",Royal Oak,MI
2846,Ruby Tuesday,(586) 247-2030,"14600 Lakeside Cir, Sterling Heights, MI 48313-1356",Sterling Heights,MI
2847,Kuroshio Restaurant,734-929-2271,"120 E. Liberty St., Ann Arbor, MI 48104",Ann Arbor,MI
2848,Olympic Grille,(810) 744-4700,"3719 E Court St, Flint, MI 48506",Flint,MI
2849,Mrs. Fields Cookies,248-557-5720,"21500 Northwestern Hwy, Southfield, MI 48075",Southfield,MI
2850,Charley's Grilled Subs,2483070016.00,"498 W 14 Mile Rd, Ste D, Troy, MI 48083",Troy,MI
2851,Mark's Mid-Town Coney Island,(734) 747-6707,"3672 S State St, Ann Arbor, MI 48108-1656",Ann Arbor,MI
2852,Marney's Pizzeria,989-865-8255,"1101 N Saginaw St, Saint Charles, MI 48655-1023",Saint Charles,MI
2853,Laredo Mexican Food,(810) 742-4040,"5006 Lapeer Rd, ""# G"", Burton, MI 48509",Burton,MI
2854,McDonald's,(248) 549-6262,"2829 W 14 Mile Rd, Royal Oak, MI 48073",Royal Oak,MI
2855,Molly's Diner,(419) 475-8164,"2430 W Laskey Rd, Toledo, OH 43613",Toledo,OH
2856,National Coney Island,(248) 524-0599,"3364 Rochester Rd, Troy, MI 48083-5426",Troy,MI
2857,Elwell Grill,248 289 1817,"3315 Auburn Road, Auburn Hills, MI 48326",Auburn Hills,MI
2858,Brigettes Cafe,586-226-0947,"43253 Garfield Rd., Clinton Township, MI 48038",Clinton Township,MI
2859,Tim Hortons,(989) 448-2222,"1301 W Main St, Gaylord, MI 49735",Gaylord,MI
2860,Subway,586-792-1361,"36600 Garfield Rd, Clinton Township, MI 48035",Clinton Township,MI
2861,Bangkok Pavilion,586-254-0254,"Schoenherr and Canal, Sterling Heights, MI 48313",Sterling Heights,MI
2862,Fox Grill,248-792-6109,"39556 Woodward Ave., Bloomfield Hills, MI",Bloomfield Hills,MI
2863,Kong Kow Restaurant,(313) 581-5576,"13337 Michigan Ave, Dearborn, MI 48126",Dearborn,MI
2864,Hungry Howie's Pizza,248-777-3300,"27448 7 Mile Rd, Livonia, MI 48152-3802",Livonia,MI
2865,Subway,248-358-6850,"20104 W 8 Mile Rd, Southfield, MI 48075-5659",Southfield,MI
2866,Noodles & Company,248-548-7700,"470 S Main St, Royal Oak, MI 48067",Royal Oak,MI
2867,Hunter's Ale House,(989) 779-2626,"4855 E Blue Grass Rd, Mount Pleasant, MI 48858",Mount Pleasant,MI
2868,Lance's Bakery,(989)-720-2254,"309 N Washington St., Owosso, MI 48867",Owosso,MI
2869,Yum Yum Tastey Doughnuts,(313) 383-4456,"3741 Oakwood Blvd, Melvindale, MI 48122",Melvindale,MI
2870,Pasty Shop,(734) 281-4664,"13255 Northline Rd, Southgate, MI 48195",Southgate,MI
2871,Jet's Pizza,(248) 637-7549,"151 N Eton St, Birmingham, MI 48009",Birmingham,MI
2872,Pelican Cafe,810-364-6383,"2825 Gratiot Blvd, Marysville, MI 48040-1486",Marysville,MI
2873,Brown's Root Beer & Sandwich Shop,248 437 6376,"399 S Lafayette St, South Lyon, MI 48178",South Lyon,MI
2874,Subway,586-598-0061,"27255 23 Mile Rd, ""# Meijer"", Chesterfield, MI 48051",Chesterfield,MI
2875,Gwen's Cake Decorating & Etc,,"5714 Blue Grass LN, Saline, MI",Saline,MI
2876,KFC,Website,"223 North Mission Street, Mount Pleasant, MI",Mount Pleasant,MI
2877,Jet's Pizza,Website,"21955 Pontiac Trail, South Lyon, MI",South Lyon,MI
2878,Coffee Time Cafe,248-624-0780,"1001 Welch Rd, Ste 100, Commerce Township, MI 48390-2864",Commerce Township,MI
2879,Nine Sire House Pub,(989) 797-8325,"1313 Bay St, Saginaw, MI 48602-4021",Saginaw,MI
2880,Papa John's,517-394-0555,"3500 S Cedar St Ste 107, Lansing, MI 48910-4684",Lansing,MI
2881,the Crust,(810) 629-8882,"104 W Caroline St., Fenton, MI 48430",Fenton,MI
2882,Chicken Shack,248-474-4100,"29010 7 Mile Rd, Livonia, MI 48152",Livonia,MI
2883,"Starbucks
- CLOSED",248-723-9012,"31201 Southfield Rd, Beverly Hills, MI",Beverly Hills,MI
2884,Crazy Sushi,(248) 548-8550,"1454 E 12 Mile Rd, Madison Heights, MI 48071-2651",Madison Heights,MI
2885,National Coney Island,586-566-9656,"50784 Schoenherr Rd, Utica, MI 48315-3137",Utica,MI
2886,Daddy's Pizza,586-722-7891,"3959 17 Mile Rd, Sterling Heights, MI 48310-6835",Sterling Heights,MI
2887,Louie's Pizza,586-263-1900,"41160 Hayes Rd, Clinton Township, MI 48038-1870",Clinton Township,MI
2888,Ya Ya's Flame Broiled Chicken,517-337-0420,"3011 E Saginaw St, Lansing, MI 48912-4709",Lansing,MI
2889,Monty's Grill,248-547-4151,"28300 Woodward Ave, Ste B, Royal Oak, MI 48067-0971",Royal Oak,MI
2890,The Woods Restaurant,906- 847-3699,"Cudahy Circle, Mackinac Island, MI 49757 (Formerly The Woods)",,MI
2891,Decker's Lounge,989-835-7592,"402 E. Ellsworth Street, Midland, MI 48640",Midland,MI
2892,Izumi Japanese Restaurant,Website,"37104 6 Mile Rd., Livonia, MI",Livonia,MI
2893,Paradise Bay Coffee Shop,231-448-3003,"34230 Donnel Mors Ln, Beaver Island, MI 49782",Beaver Island,MI
2894,Hungry Howie's Pizza,(517) 223-3200,"601 W Grand River Ave, Fowlerville, MI 48836",Fowlerville,MI
2895,Crackerjacks Bar and Grill,586-792-6290,"34005 S Gratiot Ave, Clinton Township, MI 48035",Clinton Township,MI
2896,ORichinal's,517-712-8358,"Townsend and Kalamazoo at Reutter Park, Lansing, MI",Lansing,MI
2897,Roma Pizzeria & Restaurant,734-282-4900,"13020 Eureka Rd, Southgate, MI 48195-1346",Southgate,MI
2898,"Antonio's Grill
- CLOSED",989-672-0369,"267 N State St, Caro, MI 48723-1560",Caro,MI
2899,Little Store,989-777-9463,"6020 Fort Rd, Saginaw, MI 48601-9316",Saginaw,MI
2900,Bosko's Coffee & Kitchen,248 481 6956,"2850 Orchard lake road, Keego Harbor, MI 48320",Keego Harbor,MI
2901,Fat Tuesday Cancun,,"363 Plummer St, Essexville, MI",Essexville,MI
2902,Taco Bell,(989)875-7009,"1321 E Center St, Ithaca, MI 48847-1607",Ithaca,MI
2903,Tubby's Grilled Submarines,586-773-1788,"21425 Schoenherr Rd, Warren, MI 48089",Warren,MI
2904,Big John Steak & Onion,810-653-1715,"1022 S State Rd, Davison, MI 48423",Davison,MI
2905,Quiznos,517-265-5161,"1325 Williams St, Adrian, MI 49221",Adrian,MI
2906,Fowlerville Farms Fmly Restaurant,(517) 223-3488,"941 S Grand St, Fowlerville, MI 48836",Fowlerville,MI
2907,Mai's Authentic Thai Cuisine,586-751-1409,"6060 E 12 Mile RD, Warren, MI 48092",Warren,MI
2908,Lenny's Sub Shop,586-576-1718,"5773 E 12 Mile Rd, Warren, MI 48092",Warren,MI
2909,Opus One,313-961-7766,"565 E Larned St, Ste 100, Detroit, MI 48226-4366",Detroit,MI
2910,Tim Hortons,248-435-0411,"1230 W 14 Mile Rd, Clawson, MI 48017",Clawson,MI
2911,The Mitten Bar,(231) 843-7616,"109 E Ludington Ave, Ludington, MI 49431",Ludington,MI
2912,Farhat Sweets,586-983-2777,"37230 Dequindre Rd, Sterling Heights, MI 48310-3596",Sterling Heights,MI
2913,Old Detroit Burger Bar,,"348 W. Nepessing, Lapeer, MI 48446",Lapeer,MI
2914,O'Malley's Galley,(248) 634-0813,"1595 S Ortonville Rd, Ortonville, MI 48462",Ortonville,MI
2915,Kam's Express,248-544-8030,"3018 12 Mile Rd, Berkley, MI 48072-1302",Berkley,MI
2916,El Rancho,(231) 843-6700,"4743 W US Highway 10, Ludington, MI 49431-7602",Ludington,MI
2917,Big D's Bar and Grill,(989) 839-9814,"430 W Isabella Rd, Midland, MI 48640",Midland,MI
2918,Burger King,517-321-5888,"523 S Waverly Rd, Lansing, MI 48917-3617",Lansing,MI
2919,The Palace Saloon,+1 906-632-7721,"200 West Portage Avenue, Sault Ste. Marie, MI 49783",Sault Ste. Marie,MI
2920,Fiesta Fajitas,248-270-2105,"4835 Carroll Lake Rd., Commerce Township, MI 48382",Commerce Township,MI
2921,Just Baked Cupcakes,734-324-2500,"15270 Eureka Rd, Southgate, MI 48195-2653",Southgate,MI
2922,Loccino Italian Grille & Bar,Website,"5600 Crooks Rd., Troy, MI",Troy,MI
2923,Domino's Pizza,734-281-3833,"17675 Eureka Rd, Southgate, MI 48195",Southgate,MI
2924,Starbucks,,"3822 E. Court Street, Pro Clean Center, Flint, MI 48506",Flint,MI
2925,Breezy Point,906-786-4865,"M35, Ford River, Escanaba, MI",Escanaba,MI
2926,Wingstop Southfield,248-356-9464,"25110 Evergreen Rd, Southfield, MI 48075-1759",Southfield,MI
2927,Nectars Wine Bar,248-851-7777,"4135 Orchard Lake Rd, Orchard Lake, MI 48323",Orchard Lake,MI
2928,Hungry Howie's Pizza,248-545-8090,"904 E 11 Mile Rd, Royal Oak, MI 48067-1968",Royal Oak,MI
2929,Outback Steakhouse,248-347-9201,"48020 Grand River Ave, Novi, MI 48374-1221",Novi,MI
2930,Starbucks,734-332-6118,"2793 Plymouth Rd, Ann Arbor, MI 48105-2489",Ann Arbor,MI
2931,Angelo's On The Side,734-663-7222,"1104 Catherine St, Ann Arbor, MI 48104-7300",Ann Arbor,MI
2932,"Pizza Papalis
- CLOSED",(248) 589-9888,"300 John R Rd, Troy, MI 48083",Troy,MI
