MovieID,movie_title,director_name,genres,content_rating
1443,Something Borrowed,Luke Greenfield,Comedy|Drama|Romance,PG-13
1444,Hit the Floor            ,NULL,Drama|Romance,NULL
1445,Black Knight,Gil Junger,Adventure|Comedy|Fantasy,PG-13
1446,The Bad News Bears,Michael Ritchie,Comedy|Drama|Family|Sport,PG
1447,Street Fighter,Steven E. de Souza,Action|Adventure|Comedy|Thriller,PG-13
1448,The Pianist,Roman Polanski,Biography|Drama|War,R
1449,From Hell,Albert Hughes,Horror|Mystery|Thriller,R
1450,The Nativity Story,Catherine Hardwicke,Drama|Family|Fantasy,PG
1451,House of Wax,Jaume Collet-Serra,Horror,R
1452,Closer,Mike Nichols,Drama|Romance,R
1453,J. Edgar,Clint Eastwood,Biography|Crime|Drama,R
1454,Mirrors,Alexandre Aja,Horror|Mystery,R
1455,Queen of the Damned,Michael Rymer,Drama|Fantasy|Horror,R
1456,Predator 2,Stephen Hopkins,Action|Horror|Sci-Fi,R
1457,Untraceable,Gregory Hoblit,Crime|Drama|Thriller,R
1458,Blast from the Past,Hugh Wilson,Comedy|Drama|Romance|Sci-Fi,PG-13
1459,Flash Gordon,Mike Hodges,Action|Adventure|Sci-Fi,PG
1460,Jersey Girl,Kevin Smith,Comedy|Drama|Romance,PG-13
1461,Alex Cross,Rob Cohen,Action|Crime|Mystery|Thriller,PG-13
1462,Midnight in the Garden of Good and Evil,Clint Eastwood,Crime|Drama|Mystery|Thriller,R
1463,Heist,Scott Mann,Action|Crime|Thriller,R
1464,Nanny McPhee Returns,Susanna White,Comedy|Family|Fantasy,PG
1465,Hoffa,Danny DeVito,Biography|Crime|Drama,R
1466,The X Files: I Want to Believe,Chris Carter,Drama|Mystery|Sci-Fi|Thriller,PG-13
1467,Ella Enchanted,Tommy O'Haver,Comedy|Family|Fantasy|Romance,PG
1468,Concussion,Peter Landesman,Biography|Drama|Sport,PG-13
1469,Abduction,John Singleton,Action|Mystery|Thriller,PG-13
1470,Valiant,Gary Chapman,Adventure|Animation|Comedy|Family|War,G
1471,Wonder Boys,Curtis Hanson,Comedy|Drama,R
1472,Superhero Movie,Craig Mazin,Action|Comedy|Sci-Fi|Thriller,PG-13
1473,Broken City,Allen Hughes,Crime|Drama|Thriller,R
1474,Cursed,Wes Craven,Comedy|Horror,PG-13
1475,Premium Rush,David Koepp,Action|Crime|Thriller,PG-13
1476,Hot Pursuit,Anne Fletcher,Action|Comedy|Crime,PG-13
1477,The Four Feathers,Shekhar Kapur,Adventure|Drama|Romance|War,PG-13
1478,Parker,Taylor Hackford,Action|Crime|Romance|Thriller,R
1479,Wimbledon,Richard Loncraine,Comedy|Romance|Sport,PG-13
1480,Furry Vengeance,Roger Kumble,Comedy|Family,PG
1481,Bait,Kimble Rendall,Action|Horror|Sci-Fi,R
1482,Krull,Peter Yates,Action|Adventure|Fantasy,PG
1483,Lions for Lambs,Robert Redford,Drama|Thriller|War,R
1484,Flight of the Intruder,John Milius,Action|Drama|Thriller|War,PG-13
1485,Walk Hard: The Dewey Cox Story,Jake Kasdan,Comedy|Music,R
1486,The Shipping News,Lasse Hallström,Drama,R
1487,American Outlaws,Les Mayfield,Action|Western,PG-13
1488,The Young Victoria,Jean-Marc Vallée,Biography|Drama|History|Romance,PG
1489,Whiteout,Dominic Sena,Action|Crime|Mystery|Thriller,R
1490,The Tree of Life,Terrence Malick,Drama|Fantasy,PG-13
1491,Knock Off,Hark Tsui,Action|Comedy|Thriller,R
1492,Sabotage,David Ayer,Action|Crime|Drama|Thriller,R
1493,The Order,Brian Helgeland,Action|Mystery|Thriller,R
1494,Punisher: War Zone,Lexi Alexander,Action|Crime|Drama|Thriller,R
1495,Zoom,Peter Hewitt,Action|Adventure|Family|Sci-Fi,PG
1496,The Walk,Robert Zemeckis,Adventure|Biography|Drama|Thriller,PG
1497,Warriors of Virtue,Ronny Yu,Action|Adventure|Fantasy,PG
1498,A Good Year,Ridley Scott,Comedy|Drama|Romance,PG-13
1499,Luther            ,NULL,Crime|Drama|Mystery|Thriller,TV-MA
1500,Radio Flyer,Richard Donner,Drama,PG-13
1501,"Blood In, Blood Out",Taylor Hackford,Crime|Drama,R
1502,Smilla's Sense of Snow,Bille August,Action|Drama|Sci-Fi|Thriller,R
1503,Femme Fatale,Brian De Palma,Crime|Drama|Mystery|Thriller,R
1504,Lion of the Desert,Moustapha Akkad,Biography|Drama|History|War,PG
1505,The Horseman on the Roof,Jean-Paul Rappeneau,Adventure|Drama|Romance|War,R
1506,Ride with the Devil,Ang Lee,Drama|Romance|War|Western,R
1507,Biutiful,Alejandro G. Iñárritu,Drama,R
1508,The Lovers,Roland Joffé,Action|Adventure|Romance|Sci-Fi,R
1509,Bandidas,Joachim Rønning,Action|Comedy|Crime|Western,PG-13
1510,Black Water Transit,Tony Kaye,Crime|Drama,NULL
1511,The Maze Runner,Wes Ball,Action|Mystery|Sci-Fi|Thriller,PG-13
1512,Unfinished Business,Ken Scott,Comedy,R
1513,The Age of Innocence,Martin Scorsese,Drama|Romance,PG
1514,The Fountain,Darren Aronofsky,Drama|Sci-Fi,PG-13
1515,Chill Factor,Hugh Johnson,Action|Adventure|Comedy|Drama|Thriller,R
1516,Stolen,Simon West,Action|Crime|Drama|Thriller,R
1517,Ponyo,Hayao Miyazaki,Adventure|Animation|Family|Fantasy,G
1518,The Longest Ride,George Tillman Jr.,Drama|Romance,PG-13
1519,The Astronaut's Wife,Rand Ravich,Drama|Sci-Fi|Thriller,R
1520,I Dreamed of Africa,Hugh Hudson,Adventure|Drama|Romance,PG-13
1521,Playing for Keeps,Gabriele Muccino,Comedy|Romance|Sport,PG-13
1522,Mandela: Long Walk to Freedom,Justin Chadwick,Biography|Drama|History,PG-13
1523,Reds,Warren Beatty,Biography|Drama|History|Romance,PG
1524,A Few Good Men,Rob Reiner,Drama|Thriller,R
1525,Exit Wounds,Andrzej Bartkowiak,Action|Comedy|Crime|Drama|Thriller,R
1526,Big Momma's House,Raja Gosnell,Action|Comedy|Crime,PG-13
1527,Thunder and the House of Magic,Jeremy Degruson,Adventure|Animation|Comedy|Family|Fantasy,NULL
1528,The Darkest Hour,Chris Gorak,Action|Adventure|Horror|Sci-Fi|Thriller,PG-13
1529,Step Up Revolution,Scott Speer,Drama|Music|Romance,PG-13
1530,Snakes on a Plane,David R. Ellis,Action|Adventure|Crime|Drama|Thriller,R
1531,The Watcher,Joe Charbanic,Crime|Horror|Mystery|Thriller,R
1532,The Punisher,Jonathan Hensleigh,Action|Crime|Drama|Thriller,R
1533,Goal! The Dream Begins,Danny Cannon,Drama|Romance|Sport,PG-13
1534,Safe,Boaz Yakin,Action|Crime|Thriller,R
1535,Pushing Tin,Mike Newell,Comedy|Drama|Romance,R
1536,Star Wars: Episode VI - Return of the Jedi,Richard Marquand,Action|Adventure|Fantasy|Sci-Fi,PG
1537,Doomsday,Neil Marshall,Action|Sci-Fi|Thriller,R
1538,The Reader,Stephen Daldry,Drama|Romance,R
1539,Wanderlust,David Wain,Comedy,R
1540,Elf,Jon Favreau,Comedy|Family|Fantasy|Romance,PG
1541,Phenomenon,Jon Turteltaub,Drama|Fantasy|Romance|Sci-Fi,PG
1542,Snow Dogs,Brian Levant,Adventure|Comedy|Family|Sport,PG
1543,Scrooged,Richard Donner,Comedy|Drama|Fantasy,PG-13
1544,Nacho Libre,Jared Hess,Comedy|Family|Sport,PG
1545,Bridesmaids,Paul Feig,Comedy|Romance,R
1546,This Is the End,Evan Goldberg,Comedy|Fantasy,R
1547,Stigmata,Rupert Wainwright,Horror,R
1548,Men of Honor,George Tillman Jr.,Biography|Drama,R
1549,Takers,John Luessenhop,Action|Crime|Thriller,PG-13
1550,The Big Wedding,Justin Zackham,Comedy,R
1551,"Big Mommas: Like Father, Like Son",John Whitesell,Action|Comedy|Crime,PG-13
1552,Source Code,Duncan Jones,Mystery|Sci-Fi|Thriller,PG-13
1553,Alive,Frank Marshall,Adventure|Biography|Drama|Thriller,R
1554,The Number 23,Joel Schumacher,Mystery|Thriller,R
1555,The Young and Prodigious T.S. Spivet,Jean-Pierre Jeunet,Action|Adventure|Drama|Family,PG
1556,1941,Steven Spielberg,Action|Comedy|War,PG
1557,Dreamer: Inspired by a True Story,John Gatins,Drama|Family|Sport,PG
1558,A History of Violence,David Cronenberg,Crime|Drama|Thriller,R
1559,Transporter 2,Louis Leterrier,Action|Crime|Thriller,PG-13
1560,The Quick and the Dead,Sam Raimi,Action|Thriller|Western,R
1561,Laws of Attraction,Peter Howitt,Comedy|Romance,PG-13
1562,Bringing Out the Dead,Martin Scorsese,Drama|Thriller,R
1563,Repo Men,Miguel Sapochnik,Action|Crime|Sci-Fi|Thriller,R
1564,Dragon Wars: D-War,Hyung-rae Shim,Action|Drama|Fantasy|Horror|Thriller,PG-13
1565,Bogus,Norman Jewison,Comedy|Family|Fantasy,PG
1566,The Incredible Burt Wonderstone,Don Scardino,Comedy,PG-13
1567,Cats Don't Dance,Mark Dindal,Animation|Comedy|Family|Fantasy|Musical,G
1568,Cradle Will Rock,Tim Robbins,Drama,R
1569,The Good German,Steven Soderbergh,Drama|Mystery|Thriller,R
1570,George and the Dragon,Tom Reeve,Action|Adventure|Comedy|Fantasy|Romance,PG
1571,Apocalypse Now,Francis Ford Coppola,Drama|War,R
1572,Going the Distance,Nanette Burstein,Comedy|Romance,R
1573,Mr. Holland's Opus,Stephen Herek,Drama|Music,PG
1574,Criminal,Ariel Vromen,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,R
1575,Out of Africa,Sydney Pollack,Biography|Drama|Romance,PG
1576,Flight,Robert Zemeckis,Drama|Thriller,R
1577,Moonraker,Lewis Gilbert,Action|Adventure|Sci-Fi|Thriller,PG
1578,The Grand Budapest Hotel,Wes Anderson,Adventure|Comedy|Crime|Drama,R
1579,Hearts in Atlantis,Scott Hicks,Drama|Mystery,PG-13
1580,Arachnophobia,Frank Marshall,Comedy|Fantasy|Horror|Thriller,PG-13
1581,Frequency,Gregory Hoblit,Crime|Drama|Mystery|Sci-Fi|Thriller,PG-13
1582,Ghostbusters,Paul Feig,Action|Comedy|Fantasy|Sci-Fi,PG-13
1583,Vacation,John Francis Daley,Adventure|Comedy,R
1584,Get Shorty,Barry Sonnenfeld,Comedy|Crime|Thriller,R
1585,Chicago,Rob Marshall,Comedy|Crime|Musical,PG-13
1586,Big Daddy,Dennis Dugan,Comedy|Drama,PG-13
1587,American Pie 2,J.B. Rogers,Comedy,R
1588,Toy Story,John Lasseter,Adventure|Animation|Comedy|Family|Fantasy,G
1589,Speed,Jan de Bont,Action|Adventure|Crime|Thriller,R
1590,The Vow,Michael Sucsy,Drama|Romance,PG-13
1591,Extraordinary Measures,Tom Vaughan,Drama,PG
1592,Remember the Titans,Boaz Yakin,Biography|Drama|Sport,PG
1593,The Hunt for Red October,John McTiernan,Action|Adventure|Thriller,PG
1594,Lee Daniels' The Butler,Lee Daniels,Biography|Drama,PG-13
1595,Dodgeball: A True Underdog Story,Rawson Marshall Thurber,Comedy|Sport,PG-13
1596,The Addams Family,Barry Sonnenfeld,Comedy|Fantasy,PG-13
1597,Ace Ventura: When Nature Calls,Steve Oedekerk,Adventure|Comedy,PG-13
1598,The Princess Diaries,Garry Marshall,Comedy|Family|Romance,G
1599,The First Wives Club,Hugh Wilson,Comedy,PG
1600,Se7en,David Fincher,Crime|Drama|Mystery|Thriller,R
1601,District 9,Neill Blomkamp,Action|Sci-Fi|Thriller,R
1602,The SpongeBob SquarePants Movie,Stephen Hillenburg,Adventure|Animation|Comedy|Family|Fantasy,PG
1603,Mystic River,Clint Eastwood,Crime|Drama|Mystery|Thriller,R
1604,Million Dollar Baby,Clint Eastwood,Drama|Sport,PG-13
1605,Analyze This,Harold Ramis,Comedy|Crime,R
1606,The Notebook,Nick Cassavetes,Drama|Romance,PG-13
1607,27 Dresses,Anne Fletcher,Comedy|Romance,PG-13
1608,Hannah Montana: The Movie,Peter Chelsom,Comedy|Drama|Family|Music|Romance,G
1609,Rugrats in Paris: The Movie,Stig Bergqvist,Adventure|Animation|Comedy|Family|Romance,G
1610,The Prince of Tides,Barbra Streisand,Drama|Romance,R
1611,Legends of the Fall,Edward Zwick,Drama|Romance|War|Western,R
1612,Up in the Air,Jason Reitman,Drama|Romance,R
1613,About Schmidt,Alexander Payne,Comedy|Drama,R
1614,Warm Bodies,Jonathan Levine,Comedy|Horror|Romance,PG-13
1615,Looper,Rian Johnson,Action|Crime|Drama|Sci-Fi|Thriller,R
1616,Down to Earth,Chris Weitz,Comedy|Fantasy,PG-13
1617,Babe,Chris Noonan,Comedy|Drama|Family,G
1618,Hope Springs,David Frankel,Comedy|Drama|Romance,PG-13
1619,Forgetting Sarah Marshall,Nicholas Stoller,Comedy|Drama|Romance,R
1620,Friday Night Lights            ,NULL,Drama|Sport,TV-14
1621,Four Brothers,John Singleton,Action|Crime|Drama|Mystery|Thriller,R
1622,Baby Mama,Michael McCullers,Comedy|Romance,PG-13
1623,Hope Floats,Forest Whitaker,Drama|Romance,PG-13
1624,Bride Wars,Gary Winick,Comedy|Romance,PG
1625,Without a Paddle,Steven Brill,Adventure|Comedy|Mystery,PG-13
1626,13 Going on 30,Gary Winick,Comedy|Fantasy|Romance,PG-13
1627,Midnight in Paris,Woody Allen,Comedy|Fantasy|Romance,PG-13
1628,The Nut Job,Peter Lepeniotis,Adventure|Animation|Comedy|Family,PG
1629,Blow,Ted Demme,Biography|Crime|Drama,R
1630,Message in a Bottle,Luis Mandoki,Drama|Romance,PG-13
1631,Star Trek V: The Final Frontier,William Shatner,Action|Adventure|Sci-Fi|Thriller,PG
1632,Like Mike,John Schultz,Comedy|Family|Fantasy|Sport,PG
1633,Naked Gun 33 1/3: The Final Insult,Peter Segal,Comedy|Crime,PG-13
1634,A View to a Kill,John Glen,Action|Adventure|Thriller,PG
1635,The Curse of the Were-Rabbit,Steve Box,Animation|Comedy|Family|Mystery|Sci-Fi,G
1636,P.S. I Love You,Richard LaGravenese,Drama|Romance,PG-13
1637,Racing Stripes,Frederik Du Chau,Adventure|Comedy|Drama|Family|Sport,PG
1638,Atonement,Joe Wright,Drama|Mystery|Romance|War,R
1639,Letters to Juliet,Gary Winick,Comedy|Drama|Romance,PG
1640,Black Rain,Ridley Scott,Action|Crime|Thriller,R
1641,The Three Stooges,Bobby Farrelly,Comedy,PG
1642,Corpse Bride,Tim Burton,Animation|Drama|Family|Fantasy|Musical|Romance,PG
1643,Glory Road,James Gartner,Biography|Drama|Sport,PG
1644,Sicario,Denis Villeneuve,Action|Crime|Drama|Mystery|Thriller,R
1645,Southpaw,Antoine Fuqua,Drama|Sport,R
1646,Drag Me to Hell,Sam Raimi,Horror|Thriller,PG-13
1647,The Age of Adaline,Lee Toland Krieger,Drama|Fantasy|Romance,PG-13
1648,Secondhand Lions,Tim McCanlies,Comedy|Drama|Family,PG
1649,Step Up 3D,Jon M. Chu,Drama|Music|Romance,PG-13
1650,Blue Crush,John Stockwell,Drama|Romance|Sport,PG-13
1651,Stranger Than Fiction,Marc Forster,Comedy|Drama|Fantasy|Romance,PG-13
1652,30 Days of Night,David Slade,Horror,R
1653,The Cabin in the Woods,Drew Goddard,Fantasy|Horror|Mystery|Thriller,R
1654,Meet the Spartans,Jason Friedberg,Comedy,PG-13
1655,Midnight Run,Martin Brest,Action|Comedy|Crime|Thriller,R
1656,The Running Man,Paul Michael Glaser,Action|Crime|Sci-Fi|Thriller,R
1657,Little Shop of Horrors,Frank Oz,Comedy|Horror|Musical|Sci-Fi,PG-13
1658,Hanna,Joe Wright,Action|Drama|Thriller,PG-13
1659,The Family            ,NULL,Drama|Mystery,TV-PG
1660,Mortal Kombat: Annihilation,John R. Leonetti,Action|Adventure|Fantasy|Sci-Fi|Thriller,PG-13
1661,Larry Crowne,Tom Hanks,Comedy|Drama|Romance,PG-13
1662,Carrie,Kimberly Peirce,Drama|Fantasy|Horror,R
1663,Take the Lead,Liz Friedlander,Drama|Music,PG-13
1664,Entourage            ,NULL,Comedy|Drama,TV-MA
1665,Gridiron Gang,Phil Joanou,Crime|Drama|Sport,PG-13
1666,What's the Worst That Could Happen?,Sam Weisman,Comedy|Crime,PG-13
1667,9,Shane Acker,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,PG-13
1668,Side Effects,Steven Soderbergh,Crime|Drama|Thriller,R
1669,The Prince and Me,Martha Coolidge,Comedy|Family|Romance,PG
1670,Winnie the Pooh,Stephen J. Anderson,Adventure|Animation|Comedy|Family|Musical,G
1671,Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,Comedy,PG-13
1672,Bulworth,Warren Beatty,Comedy|Drama|Romance,R
1673,Get on Up,Tate Taylor,Biography|Drama|Music,PG-13
1674,One True Thing,Carl Franklin,Drama,R
1675,Virtuosity,Brett Leonard,Action|Crime|Sci-Fi|Thriller,R
1676,My Super Ex-Girlfriend,Ivan Reitman,Comedy|Romance|Sci-Fi,PG-13
1677,Deliver Us from Evil,Scott Derrickson,Horror|Mystery|Thriller,R
1678,Sanctum,Alister Grierson,Adventure|Drama|Thriller,R
1679,Little Black Book,Nick Hurran,Comedy|Drama|Romance,PG-13
1680,The Five-Year Engagement,Nicholas Stoller,Comedy|Romance,R
1681,Mr 3000,Charles Stone III,Comedy|Drama|Romance|Sport,PG-13
1682,The Next Three Days,Paul Haggis,Crime|Drama|Romance|Thriller,PG-13
1683,Ultraviolet,Kurt Wimmer,Action|Horror|Sci-Fi|Thriller,PG-13
1684,Assault on Precinct 13,Jean-François Richet,Action|Crime|Drama|Thriller,R
1685,The Replacement Killers,Antoine Fuqua,Action|Crime|Thriller,R
1686,Fled,Kevin Hooks,Action|Adventure|Crime|Drama|Romance,R
1687,Eight Legged Freaks,Ellory Elkayem,Action|Comedy|Horror,PG-13
1688,Love & Other Drugs,Edward Zwick,Comedy|Drama|Romance,R
1689,88 Minutes,Jon Avnet,Crime|Drama|Mystery|Thriller,R
1690,North Country,Niki Caro,Drama,R
1691,The Whole Ten Yards,Howard Deutch,Comedy|Crime|Thriller,PG-13
1692,Splice,Vincenzo Natali,Drama|Horror|Sci-Fi,R
1693,Howard the Duck,Willard Huyck,Action|Adventure|Comedy|Romance|Sci-Fi,PG
1694,Pride and Glory,Gavin O'Connor,Crime|Drama|Thriller,R
1695,The Cave,Bruce Hunt,Adventure|Horror|Thriller,PG-13
1696,Alex & Emma,Rob Reiner,Comedy|Romance,PG-13
1697,Wicker Park,Paul McGuigan,Drama|Mystery|Romance|Thriller,PG-13
1698,Fright Night,Craig Gillespie,Comedy|Horror,R
1699,The New World,Terrence Malick,Biography|Drama|History|Romance,PG-13
1700,Wing Commander,Chris Roberts,Action|Adventure|Sci-Fi,PG-13
1701,In Dreams,Neil Jordan,Drama|Fantasy|Thriller,R
1702,Dragonball: Evolution,James Wong,Action|Adventure|Fantasy|Sci-Fi|Thriller,PG
1703,The Last Stand,Jee-woon Kim,Action|Crime|Thriller,R
1704,Godsend,Nick Hamm,Drama|Horror|Sci-Fi|Thriller,PG-13
1705,Chasing Liberty,Andy Cadiff,Comedy|Romance,PG-13
1706,Hoodwinked Too! Hood vs. Evil,Mike Disa,Animation|Comedy|Family,PG
1707,An Unfinished Life,Lasse Hallström,Drama,PG-13
1708,The Imaginarium of Doctor Parnassus,Terry Gilliam,Adventure|Fantasy|Mystery,PG-13
1709,Barney's Version,Richard J. Lewis,Comedy|Drama,R
1710,Trapped            ,NULL,Crime|Drama|Thriller,NULL
1711,Runner Runner,Brad Furman,Crime|Thriller,R
1712,Antitrust,Peter Howitt,Action|Crime|Drama|Thriller,PG-13
1713,Glory,Edward Zwick,Drama|History|War,R
1714,Once Upon a Time in America,Sergio Leone,Crime|Drama,R
1715,Dead Man Down,Niels Arden Oplev,Action|Crime|Drama|Thriller,R
1716,The Merchant of Venice,Michael Radford,Drama|Romance,R
1717,The Good Thief,Neil Jordan,Action|Crime|Drama|Romance|Thriller,R
1718,Supercross,Steve Boyum,Action|Drama|Romance|Sport,PG-13
1719,Miss Potter,Chris Noonan,Biography|Drama|Romance,PG
1720,The Promise,Kaige Chen,Action|Drama|Fantasy,PG-13
1721,DOA: Dead or Alive,Corey Yuen,Action|Adventure,PG-13
1722,The Assassination of Jesse James by the Coward Robert Ford,Andrew Dominik,Biography|Crime|Drama|History|Western,R
1723,1911,Li Zhang,Action|Adventure|Drama|History|War,R
1724,Little Nicholas,Laurent Tirard,Comedy|Family,NULL
1725,Wild Card,Simon West,Action|Crime|Drama|Thriller,R
1726,Machine Gun Preacher,Marc Forster,Action|Biography|Crime|Drama,R
1727,Animals United,Reinhard Klooss,Animation|Comedy|Family,PG
1728,The Color of Freedom,Bille August,Biography|Drama|History,R
1729,United Passions,Frédéric Auburtin,Drama|History|Sport,Not Rated
1730,Grace of Monaco,Olivier Dahan,Biography|Drama|Romance,NULL
1731,A Warrior's Tail,Maksim Fadeev,Adventure|Animation|Fantasy,NULL
1732,Ripley's Game,Liliana Cavani,Crime|Drama|Mystery|Thriller,R
1733,Sausage Party,Greg Tiernan,Adventure|Animation|Comedy|Fantasy,R
1734,Pitch Perfect 2,Elizabeth Banks,Comedy|Music,PG-13
1735,Walk the Line,James Mangold,Biography|Drama|Music|Romance,PG-13
1736,12 Monkeys            ,NULL,Adventure|Drama|Mystery|Sci-Fi|Thriller,TV-14
1737,Keeping the Faith,Edward Norton,Comedy|Drama|Romance,PG-13
1738,The Borrowers,Peter Hewitt,Adventure|Comedy|Family|Fantasy,PG
1739,Frost/Nixon,Ron Howard,Drama,R
1740,Confessions of a Dangerous Mind,George Clooney,Biography|Comedy|Crime|Drama|Romance|Thriller,R
1741,Serving Sara,Reginald Hudlin,Comedy|Romance,PG-13
1742,The Boss,Ben Falcone,Comedy,R
1743,Cry Freedom,Richard Attenborough,Biography|Drama|History,PG
1744,Mumford,Lawrence Kasdan,Comedy|Drama,R
1745,Seed of Chucky,Don Mancini,Comedy|Fantasy|Horror|Thriller,R
1746,The Jacket,John Maybury,Drama|Mystery|Sci-Fi|Thriller,R
1747,Aladdin,Ron Clements,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,G
1748,Straight Outta Compton,F. Gary Gray,Biography|Crime|Drama|History|Music,R
1749,Indiana Jones and the Temple of Doom,Steven Spielberg,Action|Adventure,PG
1750,The Rugrats Movie,Igor Kovalyov,Adventure|Animation|Comedy|Drama|Family|Musical,G
1751,Along Came a Spider,Lee Tamahori,Crime|Drama|Thriller,R
1752,Florence Foster Jenkins,Stephen Frears,Biography|Comedy|Drama|Music|Romance,PG-13
1753,Once Upon a Time in Mexico,Robert Rodriguez,Action|Crime|Thriller,R
1754,Die Hard,John McTiernan,Action|Thriller,R
1755,Role Models,David Wain,Comedy,R
1756,The Big Short,Adam McKay,Biography|Comedy|Drama|History,R
1757,Taking Woodstock,Ang Lee,Comedy|Drama|Music,R
1758,Miracle,Gavin O'Connor,Biography|Drama|History|Sport,PG
1759,Dawn of the Dead,Zack Snyder,Action|Horror|Thriller,R
1760,The Wedding Planner,Adam Shankman,Comedy|Romance,PG-13
1761,Harlock: Space Pirate,Shinji Aramaki,Adventure|Animation|Sci-Fi,Not Rated
1762,The Royal Tenenbaums,Wes Anderson,Comedy|Drama,R
1763,Identity,James Mangold,Mystery|Thriller,R
1764,Last Vegas,Jon Turteltaub,Comedy|Romance,PG-13
1765,For Your Eyes Only,John Glen,Action|Adventure|Thriller,PG
1766,Serendipity,Peter Chelsom,Comedy|Romance,PG-13
1767,Timecop,Peter Hyams,Action|Crime|Sci-Fi|Thriller,R
1768,Zoolander,Ben Stiller,Comedy,PG-13
1769,Safe Haven,Lasse Hallström,Drama|Romance|Thriller,PG-13
1770,Hocus Pocus,Kenny Ortega,Comedy|Family|Fantasy,PG
1771,No Reservations,Scott Hicks,Comedy|Drama|Romance,PG
1772,Kick-Ass,Matthew Vaughn,Action|Comedy,R
1773,30 Minutes or Less,Ruben Fleischer,Action|Comedy|Crime,R
1774,Dracula 2000,Patrick Lussier,Action|Fantasy|Horror|Thriller,R
1775,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,Comedy|Family,PG
1776,Pride & Prejudice,Joe Wright,Drama|Romance,PG
1777,Blade Runner,Ridley Scott,Sci-Fi|Thriller,R
1778,Rob Roy,Michael Caton-Jones,Adventure|Biography,R
1779,3 Days to Kill,McG,Action|Drama|Thriller,PG-13
1780,We Own the Night,James Gray,Crime|Drama|Thriller,R
1781,Lost Souls,Janusz Kaminski,Drama|Horror|Thriller,R
1782,Winged Migration,Jacques Perrin,Documentary,G
