ListID,MusicID_R,MovieID_R,WineID_R,RestaurantID_R,GiftID_R
4045,56733,3471,2380,8506,8487
4046,9614,511,3005,11528,8072
4047,16833,323,4786,12561,8350
4048,68282,3690,4830,11373,6908
4049,25270,4819,2161,10530,7386
4050,64634,4854,4522,1477,5824
4051,7060,1782,2538,11983,4052
4052,14283,3428,1071,5958,5401
4053,27235,3333,1337,10631,5369
4054,15654,83,632,8601,5538
4055,16672,138,2741,3447,7786
4056,59368,970,4166,4991,7941
4057,23898,1428,3822,9152,7050
4058,12877,4363,894,11442,6949
4059,12002,1825,2208,12416,4257
4060,66754,3132,2774,4287,7543
4061,2400,93,2545,12279,4150
4062,15477,132,1369,9054,7876
4063,22764,1799,4544,1287,8817
4064,41496,2111,3254,12547,9938
4065,39916,135,4810,4516,7288
4066,1142,2935,826,71,5654
4067,23570,3566,1522,11249,6359
4068,66227,4829,4882,8237,7897
4069,27012,3225,4465,11285,9174
4070,16706,2376,959,4434,7013
4071,17446,4787,2030,10407,9672
4072,47525,3658,493,1020,8871
4073,40199,4388,3803,6713,5242
4074,43024,4148,3265,10210,6733
4075,49224,885,4748,4602,6788
4076,61605,3050,4103,3997,8649
4077,45251,615,4060,8286,6302
4078,56716,4960,4975,9993,5296
4079,70439,578,2903,3815,5848
4080,33216,2808,1346,3745,6447
4081,11831,3321,3404,3089,8492
4082,5567,2088,2468,9108,7253
4083,50829,1576,1595,5718,5814
4084,8319,1990,4010,1443,5962
4085,11117,2786,203,6231,5315
4086,55700,3805,1525,4505,6678
4087,69981,1751,1943,2366,5557
4088,56580,612,3436,11041,9468
4089,39583,451,1301,7500,8479
4090,68842,2220,1207,9037,8716
4091,17681,3886,3653,8594,8859
4092,41892,52,941,541,5423
4093,27044,1044,2611,9826,7379
4094,10855,1496,4461,7294,7431
4095,1967,683,2050,3211,4875
4096,57321,490,2042,7850,9321
4097,23242,2269,4464,2877,4990
4098,49791,4115,3200,7117,5967
4099,44071,2655,1528,12576,6679
4100,12402,126,1656,7946,8729
4101,5647,4885,1275,10158,8212
4102,28060,5023,2332,5326,6187
4103,30778,872,2584,10012,6166
4104,5156,2084,1529,7944,8085
4105,21656,3042,3682,5959,4885
4106,13941,299,1612,9066,9077
4107,28726,482,2750,3734,7019
4108,28278,4840,675,10032,8858
4109,73102,700,4098,12789,4931
4110,36117,678,2233,3177,6321
4111,41360,2905,716,10390,7868
4112,2677,2473,2364,11119,7675
4113,40214,2780,4366,4160,6947
4114,53755,4631,1270,7538,5333
4115,43267,21,4989,3622,9165
4116,70956,1600,2032,11260,6577
4117,61357,2954,2683,3108,4386
4118,73610,1567,1231,12323,4484
4119,64970,128,1372,10924,9017
4120,39675,203,3084,9121,4751
4121,41871,1654,2125,1304,7995
4122,3691,1254,3873,3933,9147
4123,22258,1794,2585,5230,9910
4124,29160,2618,2719,8739,5027
4125,58695,320,3372,1833,6165
4126,53541,216,1505,7568,6482
4127,32411,4851,4389,4035,7862
4128,22249,465,3659,11527,8563
4129,23441,3972,1998,6893,4262
4130,73195,4291,2494,5494,7399
4131,30512,3505,3209,6900,8365
4132,44757,4326,2764,11968,7321
4133,22533,993,756,7042,9114
4134,53423,2457,4471,4458,7973
4135,73712,5036,3960,7679,5554
4136,38882,859,3948,10914,4342
4137,54036,3006,2444,2559,8782
4138,15736,4525,3540,11026,7537
4139,27705,618,391,3122,8710
4140,40043,4034,279,11218,9784
4141,30104,220,4117,6290,5489
4142,49728,742,4608,7328,7975
4143,42105,1520,1908,11216,6306
4144,6096,567,4645,5844,5922
4145,41043,729,4937,12802,5313
4146,53499,865,3371,9041,9420
4147,46685,679,1527,6339,9017
4148,60771,1522,4399,2997,9473
4149,58846,1215,3937,5397,7351
4150,29182,4360,3511,4954,5307
4151,8640,141,2397,1720,7662
4152,45766,1266,3369,7224,6396
4153,48765,304,2039,5925,9293
4154,20900,940,3015,5331,5009
4155,23394,2219,4396,4798,5321
4156,66092,2496,2156,2664,8113
4157,2743,3262,1404,3242,8653
4158,28555,3520,10,5022,9483
4159,49744,1283,4659,7659,9191
4160,49000,998,4297,2745,5622
4161,69818,1579,3225,9648,9034
4162,34635,581,2273,9080,5401
4163,71300,4807,2776,4206,9629
4164,9129,2987,1027,7254,4254
4165,7646,471,1543,1137,8832
4166,15300,3294,3963,4449,8971
4167,49769,1553,2760,4338,7820
4168,36800,911,3578,10614,8284
4169,69528,1988,3082,8343,7671
4170,1772,278,4038,1582,6465
4171,20079,3093,2706,5677,6003
4172,58539,4500,2806,5011,6333
4173,32183,2813,1074,7128,9808
4174,42806,1267,2817,6834,4600
4175,58586,3026,1910,9876,4224
4176,22937,3047,1895,7030,9897
4177,42371,2091,1971,11063,5848
4178,65234,4781,4542,5324,7595
4179,47034,1874,1763,3660,5437
4180,48519,3236,412,10144,8436
4181,63270,1259,1263,8921,8497
4182,3532,973,2495,11168,5983
4183,73419,3273,1581,4510,4746
4184,48437,2338,1516,5905,8427
4185,46589,2025,4270,6921,6450
4186,30443,1663,3070,10017,5442
4187,69909,3952,1624,461,8379
4188,37888,2166,2511,10592,8864
4189,61470,4163,4245,1556,5721
4190,69141,3732,2513,5202,9707
4191,53010,3427,4384,342,9643
4192,48397,3640,4795,12611,9497
4193,42889,1790,1048,11788,8168
4194,8786,3482,2871,5035,4963
4195,69205,4019,2226,8254,7995
4196,56490,1667,3818,3328,7460
4197,38832,3760,4601,8289,7869
4198,40346,1042,4371,6106,7656
4199,10982,3537,4284,2157,4477
4200,3575,842,1136,1146,6516
4201,22824,3765,13,5237,9434
4202,42453,948,1805,8058,5241
4203,1386,3996,3670,2017,5630
4204,24175,1293,3735,566,9163
4205,39637,1761,1511,4391,4901
4206,39191,1422,1039,4104,9923
4207,27506,4889,2326,4767,4390
4208,30357,3094,4878,9779,6243
4209,6273,4455,2662,4267,5931
4210,53519,167,4957,7246,8999
4211,52137,2820,32,11085,9696
4212,61219,2561,4446,7100,7256
4213,27279,2407,3496,924,8250
4214,10950,3717,59,11625,8770
4215,3581,3572,4251,235,4279
4216,44844,1358,1147,10268,6679
4217,15514,378,2322,6337,9118
4218,1087,4298,4517,12460,5841
4219,61224,121,2270,6187,8900
4220,6689,1890,3257,5292,8822
4221,65192,3399,700,12754,8634
4222,21775,4459,2957,11153,7598
4223,67484,3848,2797,12299,5920
4224,10660,4338,925,1117,8489
4225,68981,2915,4024,676,5990
4226,58782,1171,4291,2256,7399
4227,25793,4463,2841,5123,7210
4228,16224,1679,3442,4117,4949
4229,48980,2024,4019,8340,8885
4230,4237,393,747,611,8524
4231,65130,284,4908,10549,7483
4232,33847,3836,345,6449,6417
4233,22648,2483,4224,8673,9113
4234,62722,3915,1334,11147,6233
4235,73695,2081,2,11179,5106
4236,29281,4658,2930,6686,6825
4237,49504,2398,2268,7084,8890
4238,51734,339,1245,4558,5221
4239,16740,1060,3772,7247,9298
4240,2563,4936,4558,3535,5988
4241,60567,1248,3536,9620,5165
4242,48428,2529,792,3876,4918
4243,931,762,1756,2284,9751
4244,33444,4644,2518,8240,7845
4245,44654,30,3702,11693,5704
4246,1328,3312,1762,3179,4303
4247,10750,4835,2906,7564,7687
4248,47248,1225,4790,10142,9178
4249,17437,1279,2580,6041,5303
4250,17156,3354,4014,5829,7405
4251,42048,4578,4774,709,5345
4252,8447,1477,3649,12674,7863
4253,31691,3118,1958,7011,8732
4254,1860,1471,413,7237,9176
4255,6331,3829,3193,2750,8147
4256,17865,4411,1000,12792,4393
4257,44925,1395,3538,10351,7294
4258,29673,2991,3904,11320,6460
4259,73524,1089,3256,1947,4914
4260,60884,2372,133,1321,5619
4261,26000,2032,4213,6431,4955
4262,37399,3671,3245,721,7790
4263,45249,2695,1568,3888,5612
4264,50052,2161,3655,3543,4689
4265,25973,3552,659,11517,9489
4266,15113,3288,4610,937,5870
4267,29214,1947,465,8102,4628
4268,23080,174,180,8589,7090
4269,63113,946,4958,10113,4824
4270,10415,4293,146,943,6995
4271,19471,1892,754,6967,9850
4272,38880,1329,4474,5427,8494
4273,20611,4745,666,5057,5504
4274,13813,355,4000,551,8975
4275,46161,2881,4582,3042,9428
4276,11589,586,4938,11058,4862
4277,5334,1001,4222,5469,9506
4278,43440,2506,2412,8754,9529
4279,44155,4956,4673,5556,7691
4280,49165,2990,1846,11893,7643
4281,59313,3038,3856,10615,8106
4282,47325,798,3859,9339,8930
4283,10612,1505,4048,696,5679
4284,26021,158,3238,972,4945
4285,37084,4698,694,11369,4873
4286,18322,4147,3896,9236,4913
4287,24323,1758,3911,7393,8791
4288,13387,4151,569,10595,9140
4289,15497,2986,2430,3352,7309
4290,65261,319,3302,6809,5729
4291,541,856,3983,1811,7591
4292,55053,3565,4917,8451,8869
4293,3007,155,3151,6855,5381
4294,73440,4793,4482,7045,9377
4295,72586,4519,798,5874,9383
4296,60183,2371,182,9025,8161
4297,51754,4691,3745,9489,6469
4298,51172,2285,4666,5053,7458
4299,44815,777,2583,2430,6803
4300,49247,708,1092,8142,8193
4301,12645,2836,4804,2787,9150
4302,73152,4687,513,9442,5191
4303,57987,4238,432,6058,7763
4304,25538,4296,542,4269,8503
4305,7687,4890,2044,11618,7398
4306,51077,3625,1573,8948,5764
4307,57604,4007,3409,420,5750
4308,62097,2023,3192,7535,9743
4309,38659,2232,1018,8119,8352
4310,29196,3753,4682,10387,7835
4311,62294,3033,3476,10894,5831
4312,9891,547,2260,10156,7173
4313,73142,2693,3395,12735,4965
4314,32189,740,2923,3842,5885
4315,69383,634,1113,5667,5862
4316,50374,3667,445,12597,7601
4317,45086,3101,1677,600,9014
4318,64059,1716,1013,4207,7641
4319,27598,2732,3377,5596,4514
4320,8556,3464,899,283,4706
4321,28855,4405,4380,2589,8698
4322,18539,1877,2267,8879,5559
4323,29389,4217,2434,378,9215
4324,29817,1933,2732,4068,8865
4325,52711,2385,2530,9853,4690
4326,31882,2570,354,5802,7226
4327,40316,4668,4378,4185,4851
4328,45223,3185,1669,5355,8992
4329,33015,3941,4209,6737,9332
4330,18237,3775,1173,6046,8600
4331,1421,982,1563,2342,6225
4332,70559,4423,3783,12686,5822
4333,45303,1218,4350,11443,4338
4334,45615,4823,1897,10083,6566
4335,25692,582,3534,5785,5542
4336,13018,4616,4196,3816,5732
4337,4496,3862,940,3419,7361
4338,68665,979,1690,8241,6948
4339,69165,2631,4067,11409,5664
4340,5983,2014,2525,2355,6035
4341,45161,4640,4956,12271,5687
4342,14245,4715,4455,8515,5160
4343,26442,1783,1680,2623,4555
4344,41121,2240,3174,3016,5585
4345,18588,382,2178,334,9596
4346,45445,601,1828,7463,9895
4347,51080,1891,241,275,7092
4348,67796,1996,438,11198,5938
4349,22870,2367,4863,6063,6509
4350,14885,892,3619,9283,9468
4351,6257,1482,1710,12398,8988
4352,53627,2378,4191,4040,6605
4353,10310,4318,2006,4288,9927
4354,7023,1797,2485,6416,4855
4355,57726,4018,1524,5378,7984
4356,22692,4164,2177,12653,4896
4357,54042,1493,3229,6528,5106
4358,66142,4710,4280,4130,9493
4359,1504,3344,1479,3905,4716
4360,44487,1465,1834,2479,5859
4361,4493,183,3698,3261,9547
4362,72276,3070,541,320,8676
4363,71453,4824,4593,3978,4550
4364,67620,1872,156,9460,5723
4365,50711,1175,2132,5356,6339
4366,53458,862,1705,4862,5227
4367,25289,2031,4998,6957,4628
4368,12978,81,4551,5567,7307
4369,1624,783,4783,10040,5432
4370,49969,66,1181,827,6155
4371,33078,1881,4940,5036,9901
4372,16539,3380,100,8881,5569
4373,19021,2715,4453,1201,6039
4374,11203,3346,3732,1990,9617
4375,66110,4010,3136,7910,5593
4376,17903,3543,3968,6826,6634
4377,25403,3797,3319,7905,5763
4378,26182,3098,3553,9848,8197
4379,59797,3851,2686,7761,5204
4380,68406,4495,2297,1585,5697
4381,27492,3348,4075,1113,9531
4382,40064,2923,3131,136,8835
4383,60739,4303,290,9816,9195
4384,62721,4754,553,5602,8485
4385,7093,477,2171,4967,5274
4386,448,1137,741,1220,6548
4387,24839,1066,1005,5647,9502
4388,57199,2748,771,1661,8853
4389,39733,2699,3901,9961,8124
4390,65786,232,2362,6173,8571
4391,38918,1732,3449,7901,8460
4392,11707,2621,3602,1025,4884
4393,71279,2823,1193,9068,9709
4394,38034,4646,631,7646,9351
4395,27146,3943,3628,1933,6688
4396,42177,4063,3642,6113,7855
4397,5441,3246,708,10977,8909
4398,379,4037,3953,2121,5575
4399,25254,3081,1441,4397,6650
4400,56151,507,702,6349,7482
4401,35568,784,393,8063,6977
4402,65395,4709,4201,12756,5892
4403,40989,391,4581,154,5550
4404,58064,3939,2864,3723,9349
4405,19470,2545,1967,11149,9882
4406,56159,3798,933,12177,9246
4407,29846,1900,175,7307,4427
4408,15085,3186,2228,5403,4560
4409,16434,4575,3235,5195,9381
4410,55437,242,2091,7933,5199
4411,32281,1122,3458,9916,8882
4412,56425,1763,4347,11416,4866
4413,8423,3770,1206,10466,5963
4414,60517,3016,3984,4500,6062
4415,11109,1221,4896,3398,5001
4416,66473,3013,3769,4977,7721
4417,24520,2956,4942,9997,9932
4418,12077,3668,1623,319,7208
4419,18943,4898,3634,12472,5244
4420,62888,2020,3007,6867,6258
4421,66903,3084,431,4450,8852
4422,33503,1388,4515,9753,9550
4423,68955,16,16,8454,9126
4424,45631,2424,3887,6948,9630
4425,8176,4424,2664,9616,8497
4426,50675,1937,574,2403,4521
4427,16857,4129,776,4478,6255
4428,45290,2775,2986,11507,9190
4429,62859,3413,4402,6881,5268
4430,52879,3793,2328,4441,6333
4431,49105,3621,2483,12551,8967
4432,10282,4943,2780,1190,5583
4433,34448,3581,3144,650,5585
4434,59421,3697,4538,4289,4722
4435,46545,4721,4618,369,7406
4436,44285,1026,3942,11767,5018
4437,43574,1941,4500,163,8256
4438,73968,2596,3250,11538,9237
4439,20196,2916,2663,3661,9240
4440,63988,3474,3120,5297,4995
4441,52242,1499,4546,8035,7164
4442,59047,1858,4062,9184,6477
4443,37986,3897,3990,1397,4881
4444,72053,2942,1924,3818,9366
4445,34298,4497,3753,1599,7008
4446,9404,1687,2481,11406,7378
4447,21396,2745,3594,432,7918
4448,44916,1589,1265,12753,9441
4449,44070,3759,873,1242,7393
4450,61105,996,2088,2957,9509
4451,28938,4049,4331,1340,4547
4452,64490,2524,2337,11993,9155
4453,62153,4732,1285,8855,5275
4454,32425,2113,3459,746,5472
4455,66625,1104,1982,2536,6919
4456,62304,1335,4481,5268,4578
4457,54421,1299,1119,2198,9019
4458,64905,961,1188,11922,8423
4459,17259,2925,116,8087,9131
4460,61684,4268,420,3217,9588
4461,39952,2306,4576,8186,5542
4462,3509,4028,820,3448,8141
4463,55220,2756,1140,7583,4487
4464,1039,2830,3093,11567,4686
4465,14195,4154,1361,6492,6758
4466,8314,1133,2829,70,5781
4467,3552,2964,4746,5318,4794
4468,44760,741,2443,3713,6142
4469,57004,4509,2543,7613,5497
4470,49356,2298,2108,9093,4545
4471,27478,1377,2872,2129,7309
4472,31400,4753,830,790,7520
4473,26128,1946,4083,10335,4482
4474,3881,4857,3604,7639,9683
4475,13594,3164,288,11998,9186
4476,65502,3295,1472,7467,7507
4477,21597,1095,903,11621,5786
4478,14281,4027,4234,8518,6678
4479,56250,1446,533,8016,9580
4480,4082,2105,2731,4097,9354
4481,37313,2011,195,3288,4519
4482,23781,3842,4933,9540,8905
4483,7865,3065,1649,11266,5399
4484,16587,2412,4241,4649,8539
4485,67612,4539,4343,3917,4997
4486,26905,2125,3589,9802,4688
4487,62371,225,2344,12138,8459
4488,24258,3055,1551,3511,6906
4489,30009,730,3286,89,9192
4490,35018,1403,3270,11564,8007
4491,14028,4116,2314,9665,6016
4492,70818,2644,2224,10590,8651
4493,35885,3394,4139,9399,4607
4494,73572,637,2282,1771,9283
4495,44396,2085,765,1169,9245
4496,54843,3607,3237,2201,8102
4497,30836,1318,1789,2372,7272
4498,11571,2236,1180,12106,8687
4499,61537,1542,698,623,9117
4500,24903,1206,4074,9426,5630
4501,38863,3981,3724,5665,6325
4502,26923,4084,4735,11268,9372
4503,46260,817,816,3299,6715
4504,47615,2962,1712,11823,8736
4505,17333,561,4662,3870,5308
4506,43817,2931,273,4085,8429
4507,69131,3618,1023,2093,8745
4508,21503,3014,137,2753,6258
4509,33364,2743,2669,6902,9947
4510,44929,4863,1004,5259,7511
4511,58288,1237,4686,12688,9165
4512,1317,2609,2953,8756,8703
4513,11435,1682,4124,8095,6661
4514,19434,3683,4358,11235,6652
4515,57116,719,3465,3013,9302
4516,73865,330,4609,6604,8921
4517,23281,2373,267,4964,6821
4518,38858,3512,424,4595,8418
4519,71020,4764,802,6684,9392
4520,18087,3039,4438,7615,4760
4521,26729,2299,3737,12294,9543
4522,32042,3153,2931,9348,7474
4523,10333,1638,3899,12010,9579
4524,20652,3847,3064,10159,8170
4525,58919,3655,1807,8990,7818
4526,40293,2979,4392,8617,6602
4527,1667,3730,1855,8625,6017
4528,32447,1378,2291,12738,7840
4529,3775,3261,1234,6193,8638
4530,25756,738,3551,4605,5825
4531,33545,752,226,10051,6023
4532,47830,3001,2464,7852,8340
4533,38862,975,1311,3972,7411
4534,56643,2607,1002,12175,9203
4535,20447,4410,1808,1900,7732
4536,65862,1541,367,5027,6189
4537,13930,82,3076,10670,6441
4538,35480,32,3784,3508,7994
4539,40933,2903,4353,11597,8540
4540,7069,4385,576,7785,9592
4541,36265,2941,4823,3124,6887
4542,31887,1987,4951,12241,8056
4543,73222,2892,4025,3536,4806
4544,26812,2541,2721,5359,8753
4545,27283,4504,4235,3268,9348
4546,31553,1714,3547,9546,9964
4547,33551,4974,4129,5267,6946
4548,41842,3575,2310,5725,7018
4549,49697,814,3480,6976,6969
4550,38136,2327,70,10401,7391
4551,48852,4684,3892,11794,6867
4552,4897,2323,4606,12742,5317
4553,29418,272,3520,186,7916
4554,32520,1407,2356,6075,9326
4555,48563,4520,724,5839,8201
4556,2308,261,4138,12486,5240
4557,7681,1032,2439,12407,5805
4558,22793,556,1796,4533,8132
4559,45968,3004,2244,9820,7636
4560,55693,2452,2036,3796,8931
4561,6932,99,813,10325,9873
4562,56682,3953,1320,6603,8578
4563,23565,4437,1825,187,5204
4564,9209,4119,3955,2915,6913
4565,40191,234,3425,7767,6889
4566,19959,466,1078,8342,7572
4567,23346,3987,3197,854,5007
4568,65355,4751,2909,12084,6657
4569,45764,4686,3211,3980,4574
4570,50297,493,2526,4630,6677
4571,36486,3138,1627,11488,5314
4572,29512,1969,1980,10008,8755
4573,14630,4937,4017,4599,9511
4574,24868,1159,1742,11932,8895
4575,20519,4704,2621,9899,5906
4576,71547,3999,4247,8860,4806
4577,20105,1003,4069,8644,6536
4578,13860,3823,4219,8575,8325
4579,56853,2149,4257,1903,6607
4580,63731,1991,3727,3300,5621
4581,43505,648,1884,10227,5119
4582,17652,150,3831,3902,9561
4583,69637,3978,2142,2212,8250
4584,28634,947,507,9536,5720
4585,69674,524,89,7772,7470
4586,23845,4711,4153,3097,7392
4587,37862,3747,2080,11679,6695
4588,31641,2317,3279,11054,8164
4589,57904,2210,1880,6360,7709
4590,10614,4475,2512,9575,6485
4591,55636,3633,2433,1548,7093
4592,66937,374,4864,1247,5140
4593,197,1876,52,1026,6169
4594,1035,2202,4093,9803,8726
4595,63465,1908,4724,1510,8198
4596,58729,392,731,11360,7832
4597,25896,554,1706,12124,8426
4598,34279,1889,110,10353,9131
4599,37248,4827,344,2604,8156
4600,61999,4209,1549,3924,8835
4601,61275,2573,2596,10890,9557
4602,56534,340,1812,490,6092
4603,54897,4996,335,3307,8166
4604,31159,4579,1720,3825,5407
4605,29477,1544,1402,6018,9530
4606,48384,4409,459,12541,5393
4607,1736,1740,1229,1217,7796
4608,48308,292,468,6065,9767
4609,50696,2876,71,10098,9019
4610,69520,3390,1925,2744,7942
4611,23731,2248,2519,930,5678
4612,4824,4656,2707,2893,7174
4613,71774,1078,4757,9402,6871
4614,70841,4938,230,7174,8013
4615,2002,4633,3410,5730,8703
4616,39431,3455,1323,6472,4982
4617,60384,2907,2316,4552,6796
4618,66518,1483,243,12682,7267
4619,8529,4232,3616,7023,7493
4620,45286,2479,3598,2412,8682
4621,56649,1871,4480,12252,9106
4622,67351,2832,3587,4307,8679
4623,38866,945,978,7394,9911
4624,31287,3251,1261,4340,5375
4625,56189,286,4525,2234,7994
4626,19057,2075,2109,11485,5416
4627,14593,4025,4889,5215,8617
4628,12186,4966,1947,2414,5490
4629,34376,467,221,7567,8537
4630,8032,1540,1259,8079,4835
4631,43424,2443,477,9652,5688
4632,74072,4441,2881,10099,5640
4633,24863,1789,3794,3473,6408
4634,28206,4783,642,9019,7589
4635,67205,336,3132,11105,7937
4636,29177,2664,918,5616,9358
4637,20167,3510,295,8699,7761
4638,10845,2175,1547,9411,4809
4639,44457,143,2100,2418,5592
4640,38536,1216,1115,2960,9573
4641,7856,4213,2690,11379,6070
4642,65186,4773,535,12330,8456
4643,42682,1949,1012,10649,9702
4644,19592,3114,607,3159,6236
4645,50973,2517,3600,4485,8398
4646,67486,4117,2564,1090,9134
4647,71897,190,3338,3738,5518
4648,66700,2402,68,11462,5528
4649,46447,2482,1279,6906,7335
4650,47585,3704,951,11569,8861
4651,3482,1899,1373,2037,7727
4652,25689,1126,1353,10648,5678
4653,31315,2199,676,2064,8997
4654,54144,338,2620,7291,6513
4655,27642,3024,4169,3439,8500
4656,24615,2196,4866,5167,8489
4657,66949,1154,4738,11207,8785
4658,52973,4798,4012,6062,5744
4659,55975,1866,3078,6937,4729
4660,12136,788,1725,5836,6903
4661,7238,3044,1685,969,6475
4662,72206,4928,296,7881,6960
4663,40077,1490,2255,12222,7153
4664,73630,1067,2227,2319,5248
4665,37237,1905,2083,5674,5668
4666,55262,3554,3763,12631,7074
4667,13349,3035,3301,2624,7614
4668,34740,2559,80,10635,8248
4669,65701,2889,1026,1935,7319
4670,37378,930,4643,6990,8408
4671,23363,4139,3526,887,5040
4672,5952,2426,3268,10626,6857
4673,6040,4054,1645,5151,5443
4674,7804,4930,4145,9888,9733
4675,72081,4138,516,3450,9251
4676,3817,4406,1650,8520,6064
4677,58217,2229,1158,3226,5832
4678,6859,4979,2262,5101,8860
4679,3093,4994,4263,4792,8272
4680,21488,535,561,9949,8160
4681,72175,1274,3766,8232,9919
4682,63187,4964,2528,3578,6410
4683,72329,2622,2026,9389,8277
4684,41783,2824,3491,6720,6441
4685,29034,4479,1888,9841,7570
4686,52937,4162,1076,4922,5433
4687,8581,3175,4162,6927,4751
4688,58052,1810,3205,2203,9498
4689,42901,4187,2714,9363,6922
4690,57308,2625,472,9119,7418
4691,23384,3850,371,6710,9504
4692,61581,1662,2958,1002,5548
4693,5738,2725,3227,7123,7164
4694,17701,1906,4887,11545,8891
4695,70740,984,1443,9559,8900
4696,16426,4988,4363,2021,8329
4697,65025,1887,1959,6380,8433
4698,27483,1105,3315,6935,5993
4699,20989,4677,3085,2001,9240
4700,5788,2906,3376,4157,8764
4701,54808,826,4006,9158,9111
4702,49340,5034,2603,4869,6093
4703,53958,2207,1483,11505,5331
4704,55504,2746,3407,8751,6933
4705,10195,3877,464,3046,9370
4706,68173,1903,2460,554,7800
4707,38819,4626,4683,10203,9842
4708,17859,3226,1084,11481,5196
4709,30126,516,4963,226,9216
4710,54264,2089,4193,7926,7115
4711,18969,4705,338,7465,7601
4712,10905,1174,212,11053,6091
4713,65491,3603,3548,9458,6589
4714,63612,758,2298,10248,9040
4715,6075,218,270,7419,5516
4716,36915,5009,3024,2277,5680
4717,49790,2806,4572,10414,9903
4718,52814,2325,4640,11140,8089
4719,63680,4788,4955,12094,9453
4720,48337,161,2802,6912,6358
4721,57713,1309,3320,2248,6635
4722,28727,3168,3691,6562,6452
4723,22010,2359,714,104,5762
4724,14601,2037,1553,3294,5062
4725,1197,3245,2710,1530,4980
4726,53571,1059,4751,4268,8198
4727,53707,1273,3500,4299,9480
4728,31644,4562,987,9634,8340
4729,70821,4152,398,9077,8662
4730,39389,3254,4466,6237,9835
4731,14979,538,2234,910,6453
4732,1940,3247,4854,10496,4900
4733,31567,558,4959,10852,5233
4734,39190,3365,406,12382,9495
4735,15567,4017,4106,1487,8144
4736,68184,2216,2588,9908,7629
4737,40858,2000,1480,8398,9353
4738,48637,1005,440,1985,8564
4739,69615,4825,316,11246,4802
4740,46073,3032,998,6316,6578
4741,7389,3172,4554,6478,8989
4742,40630,743,3654,3106,7008
4743,16461,2822,4149,12476,6474
4744,71921,796,604,11441,9703
4745,34068,3400,1168,6950,7602
4746,8655,3019,4935,12583,4955
4747,11080,1430,3133,6200,5530
4748,60689,235,1539,5636,6846
4749,30636,4536,4981,9092,6353
4750,23337,809,3571,10943,6623
4751,14915,4933,1170,3602,5543
4752,70610,4417,103,10381,5006
4753,44465,1322,2575,4170,8257
4754,11724,3144,1021,8303,8891
4755,33828,2617,1791,4561,9188
4756,59306,2874,2448,899,6949
4757,22811,4681,49,11391,5357
4758,58531,4858,1723,11703,8990
4759,25646,4957,1276,5886,4855
4760,14446,3902,2631,5017,9019
4761,38361,1765,1289,2784,9515
4762,12962,2233,1816,12029,7422
4763,46960,3037,1292,12261,8983
4764,40222,2605,4252,8236,7786
4765,2012,3538,3580,11064,4960
4766,67229,694,22,3957,4854
4767,37547,157,618,3496,7447
4768,38563,2681,1981,9867,9707
4769,63354,792,1448,1593,9792
4770,48196,3820,2154,2135,8863
4771,69578,4285,3632,4749,5930
4772,20042,1294,1952,10025,4956
4773,49125,4556,1692,7805,7955
4774,60474,1359,3273,12449,7484
4775,39894,1752,1913,9120,7114
4776,39297,1704,984,4310,8676
4777,20235,180,733,7345,5342
4778,22481,386,257,4548,6343
4779,24593,1533,3443,2434,9121
4780,6247,2667,164,8423,7428
4781,1457,1836,169,5381,7438
4782,15744,4312,4508,3868,9610
4783,41766,2897,4099,7104,6844
4784,39782,3331,1785,7723,6572
4785,25733,1652,1235,2876,9273
4786,26891,1375,4707,4323,6060
4787,5243,616,4737,2462,5768
4788,67463,2103,977,12747,8965
4789,21435,1501,3159,1686,9422
4790,41573,3882,258,8281,7891
4791,44847,1724,4980,4579,5751
4792,58713,4965,4844,2843,5720
4793,44228,1236,4338,10439,6203
4794,53649,953,3420,12704,4854
4795,44028,2003,554,9007,8499
4796,4288,4906,3842,4668,8887
4797,24325,2554,4487,722,6486
4798,26536,4199,4876,1464,7245
4799,13236,3351,2962,10710,7884
4800,7095,3316,2290,3514,5267
4801,1738,4401,3392,11298,7850
4802,15640,3315,2168,2617,5074
4803,10443,2296,650,1039,9188
4804,16183,4156,1682,3970,7321
4805,26506,2012,42,8772,6790
4806,57090,1069,1697,400,7730
4807,63184,3714,4009,6945,6469
4808,1571,4987,2175,1043,7965
4809,602,687,1792,9223,9860
4810,53227,3073,25,6781,9321
4811,33494,3857,1432,3067,7975
4812,5414,3406,27,1318,7838
4813,30432,2362,1458,8297,6488
4814,20595,1517,2951,4239,5069
4815,26129,4893,3383,12130,6559
4816,26148,3079,2845,12343,6661
4817,42710,1239,557,35,8058
4818,57500,4446,2810,326,6818
4819,25325,4665,225,6089,9370
4820,2182,4559,1461,6412,8946
4821,69362,2090,261,3561,5273
4822,21608,3456,2014,1143,6023
4823,44420,2747,4472,478,7759
4824,20044,4403,2697,1305,5070
4825,25948,1038,4931,11072,5666
4826,69347,2971,2902,8276,8129
4827,1077,4839,3555,1427,5415
4828,22345,3160,548,4919,8207
4829,4884,1616,2936,2663,8987
4830,18338,3517,2378,2613,8283
4831,34418,217,3022,2738,8351
4832,58550,3472,644,5650,5277
4833,21670,3449,4063,1635,9751
4834,18174,51,2581,6769,8483
4835,24723,1650,3519,427,7801
4836,12663,1967,3394,343,5874
4837,16450,349,421,1703,9467
4838,15565,2336,2172,2631,6141
4839,6336,2547,3158,7748,8170
