MusicID,Track Name,Artist,Genres
15642,Selfish,Future,Blues
15643,I Feel It Coming,The Weeknd,EDM
15644,Castle on the Hill,Ed Sheeran,Pop
15645,Swang,Rae Sremmurd,Pop
15646,Believer,Imagine Dragons,Pop
15647,Say You Won't Let Go,James Arthur,Reggae
15648,Cold,Maroon 5,Blues
15649,Green Light,Lorde,Rock
15650,Starboy,The Weeknd,Classical
15651,Love On The Brain,Rihanna,Blues
15652,Look At Me!,XXXTENTACION,Pop
15653,goosebumps,Travis Scott,Hip hop
15654,Moves,Big Sean,Reggae
15655,Perfect,Ed Sheeran,Country
15656,Closer,The Chainsmokers,Country
15657,Rolex,Ayo & Teo,Country
15658,Chained To The Rhythm,Katy Perry,Rock
15659,"How Far I'll Go - From ""Moana""",Alessia Cara,Reggae
15660,Scared to Be Lonely,Martin Garrix,Hip hop
15661,Dive,Ed Sheeran,Country
15662,Happier,Ed Sheeran,Pop
15663,Caroline,Aminé,Pop
15664,All Time Low,Jon Bellion,Blues
15665,Call On Me - Ryan Riback Extended Remix,Starley,Rock
15666,Broccoli (feat. Lil Yachty),DRAM,Blues
15667,One Dance,Drake,EDM
15668,Despacito (Featuring Daddy Yankee),Luis Fonsi,Rock
15669,No Frauds,Nicki Minaj,Classical
15670,Redbone,Childish Gambino,Rock
15671,Both (feat. Drake),Gucci Mane,Classical
15672,Weak,AJR,Pop
15673,Black Beatles,Rae Sremmurd,Country
15674,X (feat. Future),21 Savage,Rock
15675,Controlla,Drake,Country
15676,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Hip hop
15677,Sneakin’,Drake,Blues
15678,Chanel,Frank Ocean,Country
15679,New Man,Ed Sheeran,Classical
15680,All Night (feat. Knox Fortune),Chance The Rapper,Hip hop
15681,24K Magic,Bruno Mars,EDM
15682,No Heart,21 Savage,Rock
15683,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,Hip hop
15684,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Pop
15685,What Do I Know?,Ed Sheeran,Country
15686,Bad Things (with Camila Cabello),Machine Gun Kelly,Country
15687,Party Monster,The Weeknd,Classical
15688,All Night,The Vamps,Pop
15689,Slippery (feat. Gucci Mane),Migos,Classical
15690,Down,Marian Hill,Classical
15691,I Got You,Bebe Rexha,Classical
15692,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,EDM
15693,Comin Out Strong,Future,Rock
15694,Symphony (feat. Zara Larsson),Clean Bandit,Rock
15695,Don't Leave,Snakehips,Classical
15696,Too Good,Drake,Reggae
15697,Losin Control,Russ,Classical
15698,Barcelona,Ed Sheeran,Classical
15699,White Iverson,Post Malone,Pop
15700,Supermarket Flowers,Ed Sheeran,Classical
15701,September Song,JP Cooper,Blues
15702,Low Life,Future,Rock
15703,Starving,Hailee Steinfeld,EDM
15704,Solo Dance,Martin Jensen,Reggae
15705,Jumpman,Drake,Blues
15706,pick up the phone,Young Thug,Pop
15707,You Was Right,Lil Uzi Vert,Country
15708,Trap Trap Trap,Rick Ross,Country
15709,History,Olivia Holt,Rock
15710,Nancy Mulligan,Ed Sheeran,Rock
15711,Selfish,PnB Rock,Reggae
15712,Chill Bill,Rob $tone,Rock
15713,Sunset Lover,Petit Biscuit,EDM
15714,Hearts Don't Break Around Here,Ed Sheeran,Pop
15715,How Would You Feel (Paean),Ed Sheeran,Classical
15716,No Role Modelz,J. Cole,Country
15717,Deja Vu,J. Cole,Hip hop
15718,Everyday,Ariana Grande,Pop
15719,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,Blues
15720,Heathens,Twenty One Pilots,Reggae
15721,No Favors,Big Sean,EDM
15722,Kelly Price (feat. Travis Scott),Migos,Pop
15723,From The D To The A (feat. Lil Yachty),Tee Grizzley,Reggae
15724,Sooner Or Later,Aaron Carter,Reggae
15725,The Other,Lauv,Reggae
15726,Side To Side,Ariana Grande,Classical
15727,Cake,Flo Rida,Classical
15728,Party,Chris Brown,Country
15729,Lights Down Low,MAX,Blues
15730,All Me,Drake,Classical
15731,Don't Let Me Down,The Chainsmokers,Classical
15732,Eraser,Ed Sheeran,Country
15733,Thumbs,Sabrina Carpenter,EDM
15734,Bibia Be Ye Ye,Ed Sheeran,Country
15735,Save Myself,Ed Sheeran,Country
15736,Oceans Away,A R I Z O N A,EDM
15737,Let Me Love You,DJ Snake,Hip hop
15738,Go Flex,Post Malone,Hip hop
15739,Exchange,Bryson Tiller,Pop
15740,Just Hold On,Steve Aoki,Country
15741,PRBLMS,6LACK,Hip hop
15742,Liability,Lorde,Classical
15743,Don't,Bryson Tiller,Country
15744,Mercy,Shawn Mendes,Pop
15745,Too Many Years,Kodak Black,Pop
15746,Water,Ugly God,Reggae
15747,In the Name of Love,Martin Garrix,Country
15748,Money Longer,Lil Uzi Vert,EDM
15749,Don't Wanna Know,Maroon 5,Rock
15750,Come and See Me (feat. Drake),PARTYNEXTDOOR,Hip hop
15751,Needed Me,Rihanna,Reggae
15752,Saved,Khalid,Blues
15753,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Reggae
15754,Hotline Bling,Drake,Country
15755,Draco,Future,EDM
15756,Still Here,Drake,Hip hop
15757,beibs in the trap,Travis Scott,Classical
15758,Get Right Witcha,Migos,Rock
15759,It's A Vibe,2 Chainz,Pop
15760,How Far I'll Go,Auli'i Cravalho,Rock
15761,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,Pop
15762,No Flockin,Kodak Black,Blues
15763,Scars To Your Beautiful,Alessia Cara,Pop
15764,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Country
15765,Rent Money,Future,EDM
15766,Ride,Twenty One Pilots,Hip hop
15767,You Don't Know Me - Radio Edit,Jax Jones,Pop
15768,Panda,Desiigner,Country
15769,"Two Birds, One Stone",Drake,Country
15770,Hurricane,Luke Combs,Reggae
15771,美女と野獣,Ariana Grande,Pop
15772,Reminder,The Weeknd,Country
15773,Treat You Better,Shawn Mendes,Pop
15774,Gassed Up,Nebu Kiniza,Hip hop
15775,Dirt On My Boots,Jon Pardi,Reggae
15776,First Day Out,Tee Grizzley,Pop
15777,Pop Style,Drake,Classical
15778,Stressed Out,Twenty One Pilots,Rock
15779,Make Me (Cry),Noah Cyrus,Pop
15780,Legend,Drake,Pop
15781,Headlines,Drake,Classical
15782,Some Kind Of Drug,G-Eazy,EDM
15783,Dead Presidents,Rick Ross,Pop
15784,May We All,Florida Georgia Line,Rock
15785,Work from Home,Fifth Harmony,Pop
15786,Same Drugs,Chance The Rapper,Hip hop
15787,Deja Vu,Post Malone,Reggae
15788,Some Way,NAV,Reggae
15789,0 To 100 / The Catch Up,Drake,Pop
15790,What They Want,Russ,EDM
15791,Shining,DJ Khaled,Pop
15792,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Classical
15793,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,Rock
15794,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,EDM
15795,Death Of A Bachelor,Panic! At The Disco,Pop
15796,Erase Your Social,Lil Uzi Vert,Pop
15797,Thinking Out Loud,Ed Sheeran,Reggae
15798,"i hate u, i love u (feat. olivia o'brien)",gnash,Pop
15799,Neighbors,J. Cole,Blues
15800,Wyclef Jean,Young Thug,Hip hop
15801,Passionfruit,Drake,Hip hop
15802,Portland,Drake,Pop
15803,Free Smoke,Drake,Rock
15804,Gyalchester,Drake,Rock
15805,Blem,Drake,EDM
15806,Sacrifices,Drake,EDM
15807,No Long Talk,Drake,Hip hop
15808,Get It Together,Drake,Pop
15809,Shape of You,Ed Sheeran,Hip hop
15810,Teenage Fever,Drake,EDM
15811,Jorja Interlude,Drake,Blues
15812,KMT,Drake,Hip hop
15813,4422,Drake,Classical
15814,Madiba Riddim,Drake,Reggae
15815,Fake Love,Drake,Blues
15816,Mask Off,Future,Country
15817,Glow,Drake,EDM
15818,Can't Have Everything,Drake,EDM
15819,Nothings Into Somethings,Drake,Hip hop
15820,Do Not Disturb,Drake,Country
15821,iSpy (feat. Lil Yachty),KYLE,Classical
15822,Lose You,Drake,Rock
15823,That's What I Like,Bruno Mars,Rock
15824,Ice Melts,Drake,EDM
15825,Skepta Interlude,Drake,Country
15826,Since Way Back,Drake,Classical
15827,Tunnel Vision,Kodak Black,EDM
15828,It Ain't Me (with Selena Gomez),Kygo,Reggae
15829,Something Just Like This,The Chainsmokers,Country
15830,Stay (with Alessia Cara),Zedd,Hip hop
15831,Congratulations,Post Malone,Pop
15832,Issues,Julia Michaels,Pop
15833,Bounce Back,Big Sean,Pop
15834,Bad and Boujee (feat. Lil Uzi Vert),Migos,Blues
15835,Location,Khalid,Reggae
15836,Slide,Calvin Harris,Blues
15837,Galway Girl,Ed Sheeran,Reggae
15838,T-Shirt,Migos,Hip hop
15839,Paris,The Chainsmokers,Classical
15840,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Blues
15841,Body Like A Back Road,Sam Hunt,Country
15842,Selfish,Future,Rock
15843,I Feel It Coming,The Weeknd,Hip hop
15844,Swang,Rae Sremmurd,Country
15845,Castle on the Hill,Ed Sheeran,EDM
15846,Believer,Imagine Dragons,EDM
15847,Say You Won't Let Go,James Arthur,Rock
15848,Cold,Maroon 5,Classical
15849,Green Light,Lorde,Classical
15850,Starboy,The Weeknd,Rock
15851,Look At Me!,XXXTENTACION,Reggae
15852,Moves,Big Sean,Blues
15853,goosebumps,Travis Scott,Classical
15854,Love On The Brain,Rihanna,Blues
15855,Rolex,Ayo & Teo,Hip hop
15856,Closer,The Chainsmokers,Classical
15857,Chained To The Rhythm,Katy Perry,Pop
15858,"How Far I'll Go - From ""Moana""",Alessia Cara,Country
15859,Perfect,Ed Sheeran,Hip hop
15860,Scared to Be Lonely,Martin Garrix,Rock
15861,One Dance,Drake,Country
15862,Caroline,Aminé,Reggae
15863,Call On Me - Ryan Riback Extended Remix,Starley,Country
15864,Dive,Ed Sheeran,Reggae
15865,Broccoli (feat. Lil Yachty),DRAM,Blues
15866,Happier,Ed Sheeran,Reggae
15867,All Time Low,Jon Bellion,Blues
15868,Despacito (Featuring Daddy Yankee),Luis Fonsi,EDM
15869,Redbone,Childish Gambino,Reggae
15870,Both (feat. Drake),Gucci Mane,EDM
15871,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,EDM
15872,Black Beatles,Rae Sremmurd,Pop
15873,X (feat. Future),21 Savage,Hip hop
15874,Weak,AJR,Country
15875,No Frauds,Nicki Minaj,Country
15876,Controlla,Drake,Rock
15877,Sneakin’,Drake,Country
15878,All Night (feat. Knox Fortune),Chance The Rapper,EDM
15879,No Heart,21 Savage,EDM
15880,24K Magic,Bruno Mars,Classical
15881,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Reggae
15882,Party Monster,The Weeknd,Pop
15883,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,Pop
15884,Everyday,Ariana Grande,Reggae
15885,New Man,Ed Sheeran,Reggae
15886,Chanel,Frank Ocean,Blues
15887,Bad Things (with Camila Cabello),Machine Gun Kelly,EDM
15888,Slippery (feat. Gucci Mane),Migos,Pop
15889,All Night,The Vamps,Blues
15890,Down,Marian Hill,Reggae
15891,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Country
15892,Comin Out Strong,Future,EDM
15893,I Got You,Bebe Rexha,Country
15894,What Do I Know?,Ed Sheeran,Reggae
15895,Losin Control,Russ,Country
15896,Symphony (feat. Zara Larsson),Clean Bandit,Rock
15897,Don't Leave,Snakehips,Blues
15898,White Iverson,Post Malone,Rock
15899,Low Life,Future,Rock
15900,Too Good,Drake,Hip hop
15901,Starving,Hailee Steinfeld,Reggae
15902,Jumpman,Drake,Country
15903,pick up the phone,Young Thug,Country
15904,Trap Trap Trap,Rick Ross,Blues
15905,You Was Right,Lil Uzi Vert,Country
15906,September Song,JP Cooper,Pop
15907,Solo Dance,Martin Jensen,Country
15908,History,Olivia Holt,Classical
15909,From The D To The A (feat. Lil Yachty),Tee Grizzley,Rock
15910,Chill Bill,Rob $tone,Reggae
15911,Selfish,PnB Rock,Hip hop
15912,Barcelona,Ed Sheeran,EDM
15913,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,EDM
15914,Sunset Lover,Petit Biscuit,Pop
15915,Supermarket Flowers,Ed Sheeran,EDM
15916,Deja Vu,J. Cole,Pop
15917,No Role Modelz,J. Cole,Country
15918,No Favors,Big Sean,Country
15919,Kelly Price (feat. Travis Scott),Migos,Reggae
15920,Nancy Mulligan,Ed Sheeran,Rock
15921,Sooner Or Later,Aaron Carter,Pop
15922,Heathens,Twenty One Pilots,Blues
15923,Hearts Don't Break Around Here,Ed Sheeran,EDM
15924,Side To Side,Ariana Grande,EDM
15925,Party,Chris Brown,Rock
15926,How Would You Feel (Paean),Ed Sheeran,Blues
15927,Cake,Flo Rida,Classical
15928,The Other,Lauv,Hip hop
15929,Don't Let Me Down,The Chainsmokers,EDM
15930,Don't,Bryson Tiller,Country
15931,Lights Down Low,MAX,Hip hop
15932,PRBLMS,6LACK,Hip hop
15933,Go Flex,Post Malone,Reggae
15934,All Me,Drake,Pop
15935,Exchange,Bryson Tiller,Reggae
15936,Water,Ugly God,Rock
15937,Thumbs,Sabrina Carpenter,Rock
15938,Let Me Love You,DJ Snake,Blues
15939,Money Longer,Lil Uzi Vert,Reggae
15940,Too Many Years,Kodak Black,Hip hop
15941,Mercy,Shawn Mendes,Hip hop
15942,In the Name of Love,Martin Garrix,Country
15943,Draco,Future,Pop
15944,Come and See Me (feat. Drake),PARTYNEXTDOOR,Pop
15945,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Reggae
15946,Needed Me,Rihanna,Blues
15947,Don't Wanna Know,Maroon 5,Hip hop
15948,Saved,Khalid,Pop
15949,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,Reggae
15950,beibs in the trap,Travis Scott,Classical
15951,Rent Money,Future,Classical
15952,Eraser,Ed Sheeran,Pop
15953,Still Here,Drake,Reggae
15954,Hotline Bling,Drake,Rock
15955,Get Right Witcha,Migos,EDM
15956,No Flockin,Kodak Black,Country
15957,Bibia Be Ye Ye,Ed Sheeran,Hip hop
15958,Save Myself,Ed Sheeran,Reggae
15959,Panda,Desiigner,Rock
15960,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Pop
15961,Scars To Your Beautiful,Alessia Cara,Country
15962,Ride,Twenty One Pilots,Reggae
15963,You Don't Know Me - Radio Edit,Jax Jones,Blues
15964,How Far I'll Go,Auli'i Cravalho,Rock
15965,First Day Out,Tee Grizzley,EDM
15966,Gassed Up,Nebu Kiniza,Blues
15967,Hurricane,Luke Combs,Reggae
15968,Reminder,The Weeknd,EDM
15969,Treat You Better,Shawn Mendes,Reggae
15970,Dirt On My Boots,Jon Pardi,Hip hop
15971,It's A Vibe,2 Chainz,Hip hop
15972,Stressed Out,Twenty One Pilots,Rock
15973,Dead Presidents,Rick Ross,Pop
15974,Pop Style,Drake,Country
15975,Legend,Drake,Rock
15976,Headlines,Drake,Blues
15977,Some Way,NAV,Hip hop
15978,Work from Home,Fifth Harmony,Pop
15979,Shining,DJ Khaled,Country
15980,Deja Vu,Post Malone,EDM
15981,"Two Birds, One Stone",Drake,Blues
15982,Make Me (Cry),Noah Cyrus,Reggae
15983,May We All,Florida Georgia Line,Pop
15984,Same Drugs,Chance The Rapper,Hip hop
15985,美女と野獣,Ariana Grande,Rock
15986,Some Kind Of Drug,G-Eazy,Blues
15987,What They Want,Russ,Hip hop
15988,0 To 100 / The Catch Up,Drake,Rock
15989,Running Back (feat. Lil Wayne),Wale,EDM
15990,Erase Your Social,Lil Uzi Vert,Rock
15991,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,Country
15992,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Hip hop
15993,Wyclef Jean,Young Thug,Country
15994,Liability,Lorde,Rock
15995,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper,Hip hop
15996,One Night,Lil Yachty,Hip hop
15997,Neighbors,J. Cole,Hip hop
15998,Oceans Away,A R I Z O N A,Rock
15999,Death Of A Bachelor,Panic! At The Disco,Country
16000,"i hate u, i love u (feat. olivia o'brien)",gnash,Classical
16001,Passionfruit,Drake,Pop
16002,Portland,Drake,Classical
16003,Gyalchester,Drake,Hip hop
16004,Free Smoke,Drake,EDM
16005,Shape of You,Ed Sheeran,Rock
16006,Blem,Drake,Blues
16007,Mask Off,Future,Country
16008,Sacrifices,Drake,EDM
16009,Get It Together,Drake,Pop
16010,Teenage Fever,Drake,EDM
16011,No Long Talk,Drake,Rock
16012,Fake Love,Drake,Reggae
16013,Jorja Interlude,Drake,Hip hop
16014,4422,Drake,Reggae
16015,Madiba Riddim,Drake,Blues
16016,KMT,Drake,Reggae
16017,iSpy (feat. Lil Yachty),KYLE,EDM
16018,That's What I Like,Bruno Mars,Reggae
16019,Do Not Disturb,Drake,Rock
16020,Can't Have Everything,Drake,Classical
16021,Glow,Drake,Hip hop
16022,Nothings Into Somethings,Drake,Classical
16023,Tunnel Vision,Kodak Black,Hip hop
16024,Ice Melts,Drake,EDM
16025,Lose You,Drake,Hip hop
16026,Skepta Interlude,Drake,Rock
16027,It Ain't Me (with Selena Gomez),Kygo,Reggae
16028,Stay (with Alessia Cara),Zedd,Classical
16029,Congratulations,Post Malone,EDM
16030,Something Just Like This,The Chainsmokers,Country
16031,Since Way Back,Drake,EDM
16032,Issues,Julia Michaels,Hip hop
16033,Bounce Back,Big Sean,Reggae
16034,Location,Khalid,Reggae
16035,Bad and Boujee (feat. Lil Uzi Vert),Migos,Reggae
16036,Slide,Calvin Harris,Blues
16037,T-Shirt,Migos,Country
16038,Galway Girl,Ed Sheeran,Classical
16039,Paris,The Chainsmokers,Rock
16040,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Rock
16041,Selfish,Future,Blues
16042,I Feel It Coming,The Weeknd,Pop
16043,Swang,Rae Sremmurd,Blues
16044,Body Like A Back Road,Sam Hunt,Hip hop
16045,Say You Won't Let Go,James Arthur,Rock
16046,Believer,Imagine Dragons,Classical
16047,Castle on the Hill,Ed Sheeran,Classical
16048,Cold,Maroon 5,Hip hop
16049,Green Light,Lorde,Rock
16050,Starboy,The Weeknd,EDM
16051,Look At Me!,XXXTENTACION,Pop
16052,goosebumps,Travis Scott,Classical
16053,Moves,Big Sean,Hip hop
16054,Love On The Brain,Rihanna,Country
16055,Closer,The Chainsmokers,Hip hop
16056,Rolex,Ayo & Teo,Blues
16057,"How Far I'll Go - From ""Moana""",Alessia Cara,Rock
16058,Chained To The Rhythm,Katy Perry,EDM
16059,Scared to Be Lonely,Martin Garrix,Rock
16060,Perfect,Ed Sheeran,Country
16061,Caroline,Aminé,Hip hop
16062,One Dance,Drake,Hip hop
16063,Broccoli (feat. Lil Yachty),DRAM,Blues
16064,Redbone,Childish Gambino,Hip hop
16065,Call On Me - Ryan Riback Extended Remix,Starley,EDM
16066,Happier,Ed Sheeran,Pop
16067,All Time Low,Jon Bellion,Rock
16068,Despacito (Featuring Daddy Yankee),Luis Fonsi,Reggae
16069,Dive,Ed Sheeran,Classical
16070,Both (feat. Drake),Gucci Mane,Classical
16071,Black Beatles,Rae Sremmurd,Country
16072,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Reggae
16073,X (feat. Future),21 Savage,Classical
16074,All Night (feat. Knox Fortune),Chance The Rapper,Hip hop
16075,Weak,AJR,Blues
16076,Sneakin’,Drake,Pop
16077,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Hip hop
16078,No Heart,21 Savage,Classical
16079,Controlla,Drake,Pop
16080,No Frauds,Nicki Minaj,Blues
16081,24K Magic,Bruno Mars,Hip hop
16082,Party Monster,The Weeknd,EDM
16083,Everyday,Ariana Grande,Blues
16084,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,EDM
16085,Slippery (feat. Gucci Mane),Migos,Country
16086,All Night,The Vamps,EDM
16087,I Got You,Bebe Rexha,Classical
16088,Bad Things (with Camila Cabello),Machine Gun Kelly,Blues
16089,New Man,Ed Sheeran,Reggae
16090,Chanel,Frank Ocean,Rock
16091,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Blues
16092,Comin Out Strong,Future,Classical
16093,Losin Control,Russ,Classical
16094,Down,Marian Hill,EDM
16095,Symphony (feat. Zara Larsson),Clean Bandit,Classical
16096,Don't Leave,Snakehips,EDM
16097,White Iverson,Post Malone,Classical
16098,Low Life,Future,Classical
16099,September Song,JP Cooper,EDM
16100,pick up the phone,Young Thug,Reggae
16101,Starving,Hailee Steinfeld,Country
16102,What Do I Know?,Ed Sheeran,Blues
16103,You Was Right,Lil Uzi Vert,Reggae
16104,Too Good,Drake,Pop
16105,Jumpman,Drake,Country
16106,Solo Dance,Martin Jensen,Reggae
16107,Selfish,PnB Rock,Country
16108,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,Pop
16109,History,Olivia Holt,Blues
16110,Chill Bill,Rob $tone,Country
16111,From The D To The A (feat. Lil Yachty),Tee Grizzley,Reggae
16112,Trap Trap Trap,Rick Ross,Reggae
16113,No Role Modelz,J. Cole,Hip hop
16114,Deja Vu,J. Cole,Classical
16115,No Favors,Big Sean,Classical
16116,Sunset Lover,Petit Biscuit,Blues
16117,Barcelona,Ed Sheeran,Reggae
16118,Supermarket Flowers,Ed Sheeran,Hip hop
16119,Kelly Price (feat. Travis Scott),Migos,Blues
16120,Heathens,Twenty One Pilots,EDM
16121,Side To Side,Ariana Grande,Classical
16122,Lights Down Low,MAX,EDM
16123,The Other,Lauv,Blues
16124,Cake,Flo Rida,Pop
16125,Sooner Or Later,Aaron Carter,Hip hop
16126,Nancy Mulligan,Ed Sheeran,Rock
16127,PRBLMS,6LACK,Classical
16128,Don't,Bryson Tiller,Hip hop
16129,Party,Chris Brown,EDM
16130,Hearts Don't Break Around Here,Ed Sheeran,Blues
16131,Don't Let Me Down,The Chainsmokers,EDM
16132,Exchange,Bryson Tiller,Pop
16133,Water,Ugly God,Pop
16134,Go Flex,Post Malone,Classical
16135,How Would You Feel (Paean),Ed Sheeran,EDM
16136,Thumbs,Sabrina Carpenter,Rock
16137,Let Me Love You,DJ Snake,Country
16138,Money Longer,Lil Uzi Vert,Reggae
16139,All Me,Drake,Pop
16140,Too Many Years,Kodak Black,EDM
16141,Mercy,Shawn Mendes,Pop
16142,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,Classical
16143,Come and See Me (feat. Drake),PARTYNEXTDOOR,Rock
16144,Saved,Khalid,Blues
16145,In the Name of Love,Martin Garrix,Pop
16146,Draco,Future,Hip hop
16147,Needed Me,Rihanna,Rock
16148,beibs in the trap,Travis Scott,EDM
16149,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Pop
